Group_Num,Group_Desc,Year,AD_Week,Date,DoW,Ad_Day,Txns,SalesU,Sales$,BasketU,Basket$,AvgBskt$,AvgBsktU,GTxns,GSales$,GBasketU,GBasket$
253,MENS SHOES,2016,31,9/3/2016,Saturday,4,88,99,4356,833,16463,187,9,0,0,0,0
253,MENS SHOES,2016,31,9/4/2016,Sunday,5,101,111,4996,858,16980,168,8,0,0,0,0
253,MENS SHOES,2016,31,9/5/2016,Monday,6,91,101,4775,715,13397,147,8,0,0,0,0
253,MENS SHOES,2016,31,9/6/2016,Tuesday,7,47,48,1422,265,3834,82,6,0,0,0,0
253,MENS SHOES,2016,32,9/7/2016,Wednesday,1,40,39,872,304,3102,78,8,0,0,0,0
253,MENS SHOES,2016,32,9/8/2016,Thursday,2,46,48,1468,312,4428,96,7,0,0,0,0
253,MENS SHOES,2016,32,9/9/2016,Friday,3,74,80,2497,497,7269,98,7,0,0,0,0
253,MENS SHOES,2016,32,9/10/2016,Saturday,4,70,77,3325,485,8738,125,7,0,0,0,0
253,MENS SHOES,2016,32,9/11/2016,Sunday,5,67,76,1634,429,8055,120,6,0,0,0,0
253,MENS SHOES,2016,32,9/12/2016,Monday,6,32,32,1555,189,4236,132,6,0,0,0,0
253,MENS SHOES,2016,32,9/13/2016,Tuesday,7,36,40,1969,226,4737,132,6,0,0,0,0
253,MENS SHOES,2016,33,9/14/2016,Wednesday,1,43,44,2276,192,4747,110,4,0,0,0,0
253,MENS SHOES,2016,33,9/15/2016,Thursday,2,38,37,1692,195,4366,115,5,0,0,0,0
253,MENS SHOES,2016,33,9/16/2016,Friday,3,64,67,3405,346,7779,122,5,0,0,0,0
253,MENS SHOES,2016,33,9/17/2016,Saturday,4,86,100,4901,622,13610,158,7,0,0,0,0
253,MENS SHOES,2016,33,9/18/2016,Sunday,5,50,53,2961,321,7825,156,6,0,0,0,0
253,MENS SHOES,2016,33,9/19/2016,Monday,6,25,23,986,113,2511,100,5,0,0,0,0
253,MENS SHOES,2016,33,9/20/2016,Tuesday,7,37,41,1549,260,6687,181,7,0,0,0,0
253,MENS SHOES,2016,34,9/21/2016,Wednesday,1,27,27,1212,157,2965,110,6,0,0,0,0
253,MENS SHOES,2016,34,9/22/2016,Thursday,2,43,59,1698,247,3789,88,6,0,0,0,0
253,MENS SHOES,2016,34,9/23/2016,Friday,3,47,52,2213,251,6472,138,5,0,0,0,0
253,MENS SHOES,2016,34,9/24/2016,Saturday,4,45,45,2391,241,6327,141,5,0,0,0,0
253,MENS SHOES,2016,34,9/25/2016,Sunday,5,39,41,1687,214,3783,97,5,0,0,0,0
253,MENS SHOES,2016,34,9/26/2016,Monday,6,23,21,1101,124,2602,113,5,0,0,0,0
253,MENS SHOES,2016,34,9/27/2016,Tuesday,7,27,26,1120,148,3383,125,5,0,0,0,0
253,MENS SHOES,2016,35,9/28/2016,Wednesday,1,74,88,3115,739,12228,165,10,0,0,0,0
253,MENS SHOES,2016,35,9/29/2016,Thursday,2,67,70,2978,463,9152,137,7,0,0,0,0
253,MENS SHOES,2016,35,9/30/2016,Friday,3,73,83,3177,553,8657,119,8,0,0,0,0
253,MENS SHOES,2016,35,10/1/2016,Saturday,4,105,116,4834,920,16873,161,9,0,0,0,0
253,MENS SHOES,2016,35,10/2/2016,Sunday,5,77,86,3360,543,9904,129,7,0,0,0,0
253,MENS SHOES,2016,35,10/3/2016,Monday,6,50,57,1393,477,6543,131,10,0,0,0,0
253,MENS SHOES,2016,35,10/4/2016,Tuesday,7,54,56,1682,327,5026,93,6,0,0,0,0
253,MENS SHOES,2016,36,10/5/2016,Wednesday,1,61,70,2468,581,9095,149,10,0,0,0,0
253,MENS SHOES,2016,36,10/6/2016,Thursday,2,56,67,2511,393,5784,103,7,0,0,0,0
253,MENS SHOES,2016,36,10/7/2016,Friday,3,78,81,3605,493,9266,119,6,0,0,0,0
253,MENS SHOES,2016,36,10/8/2016,Saturday,4,62,72,3624,412,9452,152,7,0,0,0,0
253,MENS SHOES,2016,36,10/9/2016,Sunday,5,19,20,1100,129,2991,157,7,0,0,0,0
253,MENS SHOES,2016,36,10/10/2016,Monday,6,40,45,2223,231,6101,153,6,0,0,0,0
253,MENS SHOES,2016,36,10/11/2016,Tuesday,7,37,36,1464,132,3250,88,4,0,0,0,0
253,MENS SHOES,2016,37,10/12/2016,Wednesday,1,36,32,1976,256,5474,152,7,0,0,0,0
253,MENS SHOES,2016,37,10/13/2016,Thursday,2,47,48,3217,213,6003,128,5,0,0,0,0
253,MENS SHOES,2016,37,10/14/2016,Friday,3,47,42,2766,323,7851,167,7,0,0,0,0
253,MENS SHOES,2016,37,10/15/2016,Saturday,4,76,81,4593,581,16402,216,8,0,0,0,0
253,MENS SHOES,2016,37,10/16/2016,Sunday,5,54,51,3328,398,10010,185,7,0,0,0,0
253,MENS SHOES,2016,37,10/17/2016,Monday,6,29,34,1349,189,3327,115,7,0,0,0,0
253,MENS SHOES,2016,37,10/18/2016,Tuesday,7,53,56,2884,313,9341,176,6,0,0,0,0
253,MENS SHOES,2016,38,10/19/2016,Wednesday,1,41,38,1172,248,4376,107,6,0,0,0,0
253,MENS SHOES,2016,38,10/20/2016,Thursday,2,34,30,998,156,2590,76,5,0,0,0,0
253,MENS SHOES,2016,38,10/21/2016,Friday,3,61,62,2437,319,5578,91,5,0,0,0,0
253,MENS SHOES,2016,38,10/22/2016,Saturday,4,50,61,3365,296,8002,160,6,0,0,0,0
253,MENS SHOES,2016,38,10/23/2016,Sunday,5,42,46,2385,235,5647,134,6,0,0,0,0
253,MENS SHOES,2016,38,10/24/2016,Monday,6,35,44,1752,201,4461,127,6,0,0,0,0
253,MENS SHOES,2016,38,10/25/2016,Tuesday,7,30,35,2022,163,4431,148,5,0,0,0,0
253,MENS SHOES,2016,39,10/26/2016,Wednesday,1,33,28,1316,115,2649,80,3,0,0,0,0
253,MENS SHOES,2016,39,10/27/2016,Thursday,2,53,65,3225,275,6875,130,5,0,0,0,0
253,MENS SHOES,2016,39,10/28/2016,Friday,3,62,65,3597,381,8559,138,6,0,0,0,0
253,MENS SHOES,2016,39,10/29/2016,Saturday,4,98,105,5643,705,16742,171,7,0,0,0,0
253,MENS SHOES,2016,39,10/30/2016,Sunday,5,78,83,4182,454,10155,130,6,0,0,0,0
253,MENS SHOES,2016,39,10/31/2016,Monday,6,29,30,1256,179,3436,118,6,0,0,0,0
253,MENS SHOES,2016,39,11/1/2016,Tuesday,7,24,28,1306,121,2693,112,5,0,0,0,0
253,MENS SHOES,2016,40,11/2/2016,Wednesday,1,37,34,1343,165,4138,112,4,0,0,0,0
253,MENS SHOES,2016,40,11/3/2016,Thursday,2,36,34,1761,131,3566,99,4,0,0,0,0
253,MENS SHOES,2016,40,11/4/2016,Friday,3,47,51,2563,229,6416,137,5,0,0,0,0
253,MENS SHOES,2016,40,11/5/2016,Saturday,4,70,67,3718,538,11587,166,8,0,0,0,0
253,MENS SHOES,2016,40,11/6/2016,Sunday,5,31,34,1916,316,7168,231,10,0,0,0,0
253,MENS SHOES,2016,40,11/7/2016,Monday,6,26,27,1431,131,3707,143,5,0,0,0,0
253,MENS SHOES,2016,40,11/8/2016,Tuesday,7,27,25,1407,129,4367,162,5,0,0,0,0
253,MENS SHOES,2016,41,11/9/2016,Wednesday,1,35,33,1840,176,4284,122,5,0,0,0,0
253,MENS SHOES,2016,41,11/10/2016,Thursday,2,49,48,2413,188,4510,92,4,0,0,0,0
253,MENS SHOES,2016,41,11/11/2016,Friday,3,54,58,3323,267,7999,148,5,0,0,0,0
253,MENS SHOES,2016,41,11/12/2016,Saturday,4,70,79,4316,495,14535,208,7,0,0,0,0
253,MENS SHOES,2016,41,11/13/2016,Sunday,5,44,47,2307,310,7133,162,7,0,0,0,0
253,MENS SHOES,2016,41,11/14/2016,Monday,6,41,42,2015,193,5919,144,5,0,0,0,0
253,MENS SHOES,2016,41,11/15/2016,Tuesday,7,50,40,1796,244,5304,106,5,0,0,0,0
253,MENS SHOES,2016,42,11/16/2016,Wednesday,1,69,87,2550,681,11646,169,10,0,0,0,0
253,MENS SHOES,2016,42,11/17/2016,Thursday,2,55,55,2349,336,6197,113,6,0,0,0,0
253,MENS SHOES,2016,42,11/18/2016,Friday,3,58,61,1734,420,6231,107,7,0,0,0,0
253,MENS SHOES,2016,42,11/19/2016,Saturday,4,69,68,2804,502,8446,122,7,0,0,0,0
253,MENS SHOES,2016,42,11/20/2016,Sunday,5,55,62,3087,384,9003,164,7,0,0,0,0
253,MENS SHOES,2016,42,11/21/2016,Monday,6,44,46,2390,246,6271,143,6,0,0,0,0
253,MENS SHOES,2016,42,11/22/2016,Tuesday,7,40,38,1296,183,3579,89,5,0,0,0,0
253,MENS SHOES,2016,43,11/23/2016,Wednesday,1,49,51,2487,289,6501,133,6,0,0,0,0
253,MENS SHOES,2016,43,11/25/2016,Friday,3,418,513,23153,5030,151257,362,12,0,0,0,0
253,MENS SHOES,2016,43,11/26/2016,Saturday,4,187,213,7387,1835,33464,179,10,0,0,0,0
253,MENS SHOES,2016,43,11/27/2016,Sunday,5,142,155,4287,1339,22781,160,9,1,23,2,84
253,MENS SHOES,2016,43,11/28/2016,Monday,6,76,73,952,381,4499,59,5,0,0,0,0
253,MENS SHOES,2016,43,11/29/2016,Tuesday,7,28,24,1146,147,2937,105,5,0,0,0,0
253,MENS SHOES,2016,44,11/30/2016,Wednesday,1,40,39,1629,264,5150,129,7,0,0,0,0
253,MENS SHOES,2016,44,12/1/2016,Thursday,2,62,61,2820,423,7487,121,7,0,0,0,0
253,MENS SHOES,2016,44,12/2/2016,Friday,3,84,75,3998,531,11805,141,6,0,0,0,0
253,MENS SHOES,2016,44,12/3/2016,Saturday,4,110,111,5465,1217,24434,222,11,1,35,21,144
253,MENS SHOES,2016,44,12/4/2016,Sunday,5,92,82,4452,859,17521,190,9,1,55,13,266
253,MENS SHOES,2016,44,12/5/2016,Monday,6,56,51,2229,311,6506,116,6,1,48,1,48
253,MENS SHOES,2016,44,12/6/2016,Tuesday,7,51,52,2366,431,7084,139,8,5,321,45,895
253,MENS SHOES,2016,45,12/7/2016,Wednesday,1,110,133,5250,462,11406,104,4,2,110,24,449
253,MENS SHOES,2016,45,12/8/2016,Thursday,2,97,91,4163,515,12377,128,5,5,194,14,236
253,MENS SHOES,2016,45,12/9/2016,Friday,3,87,81,3619,389,9506,109,4,9,535,61,910
253,MENS SHOES,2016,45,12/10/2016,Saturday,4,109,101,5797,821,20282,186,8,30,1795,330,7887
253,MENS SHOES,2016,45,12/11/2016,Sunday,5,71,71,2956,579,11503,162,8,17,924,273,4843
253,MENS SHOES,2016,45,12/12/2016,Monday,6,42,41,1902,292,6097,145,7,10,727,95,1994
253,MENS SHOES,2016,45,12/13/2016,Tuesday,7,51,53,1863,367,9104,179,7,6,290,63,1663
253,MENS SHOES,2016,46,12/14/2016,Wednesday,1,90,97,3949,880,15953,177,10,0,0,0,0
253,MENS SHOES,2016,46,12/15/2016,Thursday,2,84,79,3285,592,12893,153,7,0,0,0,0
253,MENS SHOES,2016,46,12/16/2016,Friday,3,77,72,3539,810,15540,202,11,0,0,0,0
253,MENS SHOES,2016,46,12/17/2016,Saturday,4,145,154,6359,1574,33192,229,11,0,0,0,0
253,MENS SHOES,2016,46,12/18/2016,Sunday,5,111,101,4478,1127,22016,198,10,0,0,0,0
253,MENS SHOES,2016,46,12/19/2016,Monday,6,69,76,2905,664,12124,176,10,0,0,0,0
253,MENS SHOES,2016,46,12/20/2016,Tuesday,7,111,105,4641,1014,20377,184,9,0,0,0,0
253,MENS SHOES,2016,47,12/21/2016,Wednesday,1,96,95,4190,815,15722,164,8,0,0,0,0
253,MENS SHOES,2016,47,12/22/2016,Thursday,2,96,101,3450,797,14967,156,8,0,0,0,0
253,MENS SHOES,2016,47,12/23/2016,Friday,3,118,123,5994,961,23321,198,8,0,0,0,0
253,MENS SHOES,2016,47,12/24/2016,Saturday,4,84,99,4162,601,12646,151,7,0,0,0,0
253,MENS SHOES,2016,47,12/26/2016,Monday,6,93,68,2595,895,12937,139,10,1,38,1,38
253,MENS SHOES,2016,47,12/27/2016,Tuesday,7,47,44,1704,272,5384,115,6,0,0,0,0
253,MENS SHOES,2016,48,12/28/2016,Wednesday,1,74,49,1860,276,5014,68,4,14,654,41,1168
253,MENS SHOES,2016,48,12/29/2016,Thursday,2,57,44,1775,300,5350,94,5,3,95,32,280
253,MENS SHOES,2016,48,12/30/2016,Friday,3,72,71,2991,369,9188,128,5,9,380,51,1136
253,MENS SHOES,2016,48,12/31/2016,Saturday,4,70,66,2959,424,9762,139,6,6,325,47,909
253,MENS SHOES,2016,48,1/1/2017,Sunday,5,36,33,1030,217,3138,87,6,8,346,17,759
253,MENS SHOES,2016,48,1/2/2017,Monday,6,59,54,2397,388,8042,136,7,7,489,38,1089
253,MENS SHOES,2016,48,1/3/2017,Tuesday,7,29,22,607,111,2708,93,4,3,184,5,231
253,MENS SHOES,2016,49,1/4/2017,Wednesday,1,46,35,925,245,3224,70,5,11,724,42,1180
253,MENS SHOES,2016,49,1/5/2017,Thursday,2,73,69,2484,374,5863,80,5,1,64,3,155
253,MENS SHOES,2016,49,1/6/2017,Friday,3,57,59,2718,295,5807,102,5,6,264,16,540
253,MENS SHOES,2016,49,1/9/2017,Monday,6,32,35,1795,170,3450,108,5,3,233,5,276
253,MENS SHOES,2016,49,1/10/2017,Tuesday,7,45,38,1510,232,4087,91,5,1,55,3,62
253,MENS SHOES,2016,50,1/11/2017,Wednesday,1,45,42,1621,326,4652,103,7,2,128,7,371
253,MENS SHOES,2016,50,1/12/2017,Thursday,2,57,54,2040,395,5283,93,7,4,232,32,496
253,MENS SHOES,2016,50,1/13/2017,Friday,3,90,104,3169,754,11175,124,8,0,0,0,0
253,MENS SHOES,2016,50,1/14/2017,Saturday,4,88,100,4065,767,15202,173,9,1,30,1,30
253,MENS SHOES,2016,50,1/15/2017,Sunday,5,51,57,1803,455,6703,131,9,0,0,0,0
253,MENS SHOES,2016,50,1/16/2017,Monday,6,72,69,1951,648,9544,133,9,0,0,0,0
253,MENS SHOES,2016,50,1/17/2017,Tuesday,7,58,70,1066,498,5284,91,9,0,0,0,0
253,MENS SHOES,2016,51,1/18/2017,Wednesday,1,49,52,1263,535,5249,107,11,0,0,0,0
253,MENS SHOES,2016,51,1/19/2017,Thursday,2,70,80,1820,760,10522,150,11,0,0,0,0
253,MENS SHOES,2016,51,1/20/2017,Friday,3,72,84,1987,790,8899,124,11,0,0,0,0
253,MENS SHOES,2016,51,1/21/2017,Saturday,4,44,30,1048,168,3546,81,4,0,0,0,0
253,MENS SHOES,2016,51,1/22/2017,Sunday,5,30,24,998,173,4025,134,6,0,0,0,0
253,MENS SHOES,2016,51,1/23/2017,Monday,6,24,24,763,109,2127,89,5,0,0,0,0
253,MENS SHOES,2016,51,1/24/2017,Tuesday,7,22,19,722,88,1724,78,4,0,0,0,0
253,MENS SHOES,2016,52,1/25/2017,Wednesday,1,87,127,3540,736,11890,137,8,0,0,0,0
253,MENS SHOES,2016,52,1/26/2017,Thursday,2,70,77,2605,384,6894,98,5,0,0,0,0
253,MENS SHOES,2016,52,1/27/2017,Friday,3,67,84,2569,367,6456,96,5,0,0,0,0
253,MENS SHOES,2016,52,1/28/2017,Saturday,4,83,100,3962,663,12257,148,8,0,0,0,0
253,MENS SHOES,2017,52,1/29/2017,Sunday,5,48,59,1868,391,6327,132,8,0,0,0,0
253,MENS SHOES,2017,52,1/30/2017,Monday,6,20,14,253,48,667,33,2,0,0,0,0
253,MENS SHOES,2017,52,1/31/2017,Tuesday,7,39,36,1587,160,2846,73,4,0,0,0,0
253,MENS SHOES,2017,1,2/1/2017,Wednesday,1,37,40,1995,166,4910,133,4,0,0,0,0
253,MENS SHOES,2017,1,2/2/2017,Thursday,2,33,29,1120,187,2321,70,6,0,0,0,0
253,MENS SHOES,2017,1,2/3/2017,Friday,3,40,43,2433,183,5573,139,5,0,0,0,0
253,MENS SHOES,2017,1,2/4/2017,Saturday,4,69,72,4262,418,10156,147,6,0,0,0,0
253,MENS SHOES,2017,1,2/5/2017,Sunday,5,39,40,1826,402,8136,209,10,0,0,0,0
253,MENS SHOES,2017,1,2/6/2017,Monday,6,20,19,1159,115,2038,102,6,0,0,0,0
253,MENS SHOES,2017,1,2/7/2017,Tuesday,7,22,30,706,245,2133,97,11,0,0,0,0
253,MENS SHOES,2017,2,2/8/2017,Wednesday,1,25,23,1043,90,2224,89,4,0,0,0,0
253,MENS SHOES,2017,2,2/9/2017,Thursday,2,27,27,1120,116,2421,90,4,0,0,0,0
253,MENS SHOES,2017,2,2/10/2017,Friday,3,33,28,1449,182,5322,161,6,0,0,0,0
253,MENS SHOES,2017,2,2/11/2017,Saturday,4,33,35,1984,188,5392,163,6,0,0,0,0
253,MENS SHOES,2017,2,2/12/2017,Sunday,5,34,34,1520,205,3437,101,6,0,0,0,0
253,MENS SHOES,2017,2,2/13/2017,Monday,6,32,30,1063,206,3199,100,6,0,0,0,0
253,MENS SHOES,2017,2,2/14/2017,Tuesday,7,35,36,1072,215,3442,98,6,0,0,0,0
253,MENS SHOES,2017,3,2/15/2017,Wednesday,1,30,31,1337,177,2991,100,6,0,0,0,0
253,MENS SHOES,2017,3,2/16/2017,Thursday,2,35,43,1458,288,3748,107,8,0,0,0,0
253,MENS SHOES,2017,3,2/17/2017,Friday,3,36,39,1704,193,4192,116,5,0,0,0,0
253,MENS SHOES,2017,3,2/18/2017,Saturday,4,53,56,2914,349,7594,143,7,0,0,0,0
253,MENS SHOES,2017,3,2/19/2017,Sunday,5,35,35,1663,317,10122,289,9,0,0,0,0
253,MENS SHOES,2017,3,2/20/2017,Monday,6,30,31,1673,130,3027,101,4,0,0,0,0
253,MENS SHOES,2017,3,2/21/2017,Tuesday,7,31,30,1222,147,2139,69,5,0,0,0,0
253,MENS SHOES,2017,4,2/22/2017,Wednesday,1,93,118,3828,806,13489,145,9,0,0,0,0
253,MENS SHOES,2017,4,2/23/2017,Thursday,2,84,88,3332,695,10685,127,8,0,0,0,0
253,MENS SHOES,2017,4,2/24/2017,Friday,3,93,98,3720,644,11893,128,7,0,0,0,0
253,MENS SHOES,2017,4,2/25/2017,Saturday,4,93,90,3648,770,14794,159,8,0,0,0,0
253,MENS SHOES,2017,4,2/26/2017,Sunday,5,83,86,3539,648,12839,155,8,0,0,0,0
253,MENS SHOES,2017,4,2/27/2017,Monday,6,37,33,1044,252,3362,91,7,0,0,0,0
253,MENS SHOES,2017,4,2/28/2017,Tuesday,7,48,55,1902,337,5940,124,7,0,0,0,0
253,MENS SHOES,2017,5,3/1/2017,Wednesday,1,28,29,1218,181,4319,154,6,0,0,0,0
253,MENS SHOES,2017,5,3/2/2017,Thursday,2,43,45,1867,198,4340,101,5,0,0,0,0
253,MENS SHOES,2017,5,3/3/2017,Friday,3,31,32,1537,150,3616,117,5,0,0,0,0
253,MENS SHOES,2017,5,3/4/2017,Saturday,4,41,49,2233,330,7503,183,8,0,0,0,0
253,MENS SHOES,2017,5,3/5/2017,Sunday,5,35,36,1557,206,4943,141,6,0,0,0,0
253,MENS SHOES,2017,5,3/6/2017,Monday,6,30,32,1289,146,4125,138,5,0,0,0,0
253,MENS SHOES,2017,5,3/7/2017,Tuesday,7,30,25,1053,152,2549,85,5,0,0,0,0
253,MENS SHOES,2017,6,3/8/2017,Wednesday,1,30,26,1261,141,4695,156,5,0,0,0,0
253,MENS SHOES,2017,6,3/9/2017,Thursday,2,32,35,1137,144,2317,72,5,0,0,0,0
253,MENS SHOES,2017,6,3/10/2017,Friday,3,37,37,1862,256,5258,142,7,0,0,0,0
253,MENS SHOES,2017,6,3/11/2017,Saturday,4,47,50,1986,392,7313,156,8,0,0,0,0
253,MENS SHOES,2017,6,3/12/2017,Sunday,5,41,45,2146,278,6312,154,7,0,0,0,0
253,MENS SHOES,2017,6,3/13/2017,Monday,6,58,60,1500,369,5125,88,6,0,0,0,0
253,MENS SHOES,2017,6,3/14/2017,Tuesday,7,36,34,1425,184,4377,122,5,0,0,0,0
253,MENS SHOES,2017,7,3/15/2017,Wednesday,1,56,59,2564,299,6262,112,5,0,0,0,0
253,MENS SHOES,2017,7,3/16/2017,Thursday,2,43,42,1552,294,4862,113,7,0,0,0,0
253,MENS SHOES,2017,7,3/17/2017,Friday,3,69,83,3144,533,10287,149,8,0,0,0,0
253,MENS SHOES,2017,7,3/18/2017,Saturday,4,106,116,5143,870,16562,156,8,0,0,0,0
253,MENS SHOES,2017,7,3/19/2017,Sunday,5,89,93,3192,780,15160,170,9,0,0,0,0
253,MENS SHOES,2017,7,3/20/2017,Monday,6,31,30,1016,216,3258,105,7,1,72,7,190
253,MENS SHOES,2017,7,3/21/2017,Tuesday,7,39,37,1268,202,4183,107,5,0,0,0,0
253,MENS SHOES,2017,8,3/22/2017,Wednesday,1,34,32,1724,181,3984,117,5,7,239,29,587
253,MENS SHOES,2017,8,3/23/2017,Thursday,2,29,23,827,185,2536,87,6,10,641,37,946
253,MENS SHOES,2017,8,3/24/2017,Friday,3,44,46,2115,287,5782,131,7,6,260,36,956
253,MENS SHOES,2017,8,3/25/2017,Saturday,4,60,64,2674,519,8837,147,9,6,384,39,1048
253,MENS SHOES,2017,8,3/26/2017,Sunday,5,56,56,1550,445,5389,96,8,6,474,25,738
253,MENS SHOES,2017,8,3/27/2017,Monday,6,39,36,764,257,2879,74,7,6,405,21,697
253,MENS SHOES,2017,8,3/28/2017,Tuesday,7,70,64,1826,353,5110,73,5,4,172,29,469
253,MENS SHOES,2017,9,3/29/2017,Wednesday,1,203,278,5385,2909,30631,151,14,0,0,0,0
253,MENS SHOES,2017,9,3/30/2017,Thursday,2,71,58,1897,432,6241,88,6,1,132,9,193
253,MENS SHOES,2017,9,3/31/2017,Friday,3,73,81,2732,563,8952,123,8,0,0,0,0
253,MENS SHOES,2017,9,4/1/2017,Saturday,4,125,132,5340,1085,20703,166,9,0,0,0,0
253,MENS SHOES,2017,9,4/2/2017,Sunday,5,110,122,4957,910,17812,162,8,0,0,0,0
253,MENS SHOES,2017,9,4/3/2017,Monday,6,27,25,1327,123,2874,106,5,0,0,0,0
253,MENS SHOES,2017,9,4/4/2017,Tuesday,7,32,36,1315,200,2923,91,6,0,0,0,0
253,MENS SHOES,2017,10,4/5/2017,Wednesday,1,33,32,1527,168,3027,92,5,0,0,0,0
253,MENS SHOES,2017,10,4/6/2017,Thursday,2,41,34,991,214,3809,93,5,0,0,0,0
253,MENS SHOES,2017,10,4/7/2017,Friday,3,38,38,2001,204,4230,111,5,1,28,2,28
253,MENS SHOES,2017,10,4/8/2017,Saturday,4,63,70,3693,445,9181,146,7,0,0,0,0
253,MENS SHOES,2017,10,4/9/2017,Sunday,5,48,51,2120,366,7683,160,8,0,0,0,0
253,MENS SHOES,2017,10,4/10/2017,Monday,6,25,26,1110,133,2064,83,5,1,-160,-1,-160
253,MENS SHOES,2017,10,4/11/2017,Tuesday,7,33,33,1013,236,3723,113,7,0,0,0,0
253,MENS SHOES,2017,11,4/12/2017,Wednesday,1,44,51,1681,325,5678,129,7,0,0,0,0
253,MENS SHOES,2017,11,4/13/2017,Thursday,2,50,51,2349,302,6827,137,6,0,0,0,0
253,MENS SHOES,2017,11,4/14/2017,Friday,3,79,88,4057,642,12482,158,8,0,0,0,0
253,MENS SHOES,2017,11,4/15/2017,Saturday,4,102,105,4719,836,15768,155,8,0,0,0,0
253,MENS SHOES,2017,11,4/16/2017,Sunday,5,68,67,1984,489,8554,126,7,0,0,0,0
253,MENS SHOES,2017,11,4/17/2017,Monday,6,60,64,2616,351,6628,110,6,0,0,0,0
253,MENS SHOES,2017,11,4/18/2017,Tuesday,7,56,59,1746,343,4620,82,6,0,0,0,0
253,MENS SHOES,2017,12,4/19/2017,Wednesday,1,74,74,2918,309,7374,100,4,0,0,0,0
253,MENS SHOES,2017,12,4/20/2017,Thursday,2,51,52,2104,243,5356,105,5,0,0,0,0
253,MENS SHOES,2017,12,4/21/2017,Friday,3,109,110,4446,386,8950,82,4,0,0,0,0
253,MENS SHOES,2017,12,4/22/2017,Saturday,4,123,128,4811,712,13479,110,6,0,0,0,0
253,MENS SHOES,2017,12,4/23/2017,Sunday,5,99,99,4117,539,11047,112,5,0,0,0,0
253,MENS SHOES,2017,12,4/24/2017,Monday,6,54,55,2135,315,5948,110,6,0,0,0,0
253,MENS SHOES,2017,12,4/25/2017,Tuesday,7,69,71,3410,218,6160,89,3,0,0,0,0
253,MENS SHOES,2017,13,4/26/2017,Wednesday,1,123,160,4268,903,14518,118,7,0,0,0,0
253,MENS SHOES,2017,13,4/27/2017,Thursday,2,111,139,3767,813,11742,106,7,0,0,0,0
253,MENS SHOES,2017,13,4/28/2017,Friday,3,134,152,5176,1164,21400,160,9,0,0,0,0
253,MENS SHOES,2017,13,4/29/2017,Saturday,4,196,219,7291,1373,27115,138,7,0,0,0,0
253,MENS SHOES,2017,13,4/30/2017,Sunday,5,147,176,5339,1269,26933,183,9,0,0,0,0
253,MENS SHOES,2017,13,5/1/2017,Monday,6,83,84,2972,432,7837,94,5,0,0,0,0
253,MENS SHOES,2017,13,5/2/2017,Tuesday,7,69,71,3124,418,8908,129,6,0,0,0,0
253,MENS SHOES,2017,14,5/3/2017,Wednesday,1,36,34,1239,160,3491,97,4,0,0,0,0
253,MENS SHOES,2017,14,5/4/2017,Thursday,2,65,73,2761,363,7655,118,6,0,0,0,0
253,MENS SHOES,2017,14,5/5/2017,Friday,3,58,60,2733,367,8942,154,6,0,0,0,0
253,MENS SHOES,2017,14,5/6/2017,Saturday,4,74,66,3219,369,7654,103,5,0,0,0,0
253,MENS SHOES,2017,14,5/7/2017,Sunday,5,61,64,3145,492,10638,174,8,0,0,0,0
253,MENS SHOES,2017,14,5/8/2017,Monday,6,47,44,1626,214,3918,83,5,0,0,0,0
253,MENS SHOES,2017,14,5/9/2017,Tuesday,7,31,28,1209,181,3424,110,6,0,0,0,0
253,MENS SHOES,2017,15,5/10/2017,Wednesday,1,51,47,1720,305,5425,106,6,0,0,0,0
253,MENS SHOES,2017,15,5/11/2017,Thursday,2,45,43,2291,198,5245,117,4,0,0,0,0
253,MENS SHOES,2017,15,5/12/2017,Friday,3,74,68,3079,329,7099,96,4,0,0,0,0
253,MENS SHOES,2017,15,5/13/2017,Saturday,4,97,105,5221,607,13707,141,6,0,0,0,0
253,MENS SHOES,2017,15,5/14/2017,Sunday,5,52,53,2269,294,5660,109,6,0,0,0,0
253,MENS SHOES,2017,15,5/15/2017,Monday,6,37,34,1114,147,2285,62,4,0,0,0,0
253,MENS SHOES,2017,15,5/16/2017,Tuesday,7,55,51,2269,230,4630,84,4,0,0,0,0
253,MENS SHOES,2017,16,5/17/2017,Wednesday,1,47,46,2240,262,5756,122,6,0,0,0,0
253,MENS SHOES,2017,16,5/18/2017,Thursday,2,41,38,1317,213,3722,91,5,0,0,0,0
253,MENS SHOES,2017,16,5/19/2017,Friday,3,72,80,2872,504,8502,118,7,0,0,0,0
253,MENS SHOES,2017,16,5/20/2017,Saturday,4,78,81,3329,699,12799,164,9,0,0,0,0
253,MENS SHOES,2017,16,5/21/2017,Sunday,5,55,63,2538,531,10614,193,10,0,0,0,0
253,MENS SHOES,2017,16,5/22/2017,Monday,6,36,39,1295,229,3420,95,6,1,160,3,205
253,MENS SHOES,2017,16,5/23/2017,Tuesday,7,50,47,1983,271,7088,142,5,0,0,0,0
253,MENS SHOES,2017,17,5/24/2017,Wednesday,1,64,68,2800,359,7141,112,6,0,0,0,0
253,MENS SHOES,2017,17,5/25/2017,Thursday,2,60,69,3015,328,7696,128,5,0,0,0,0
253,MENS SHOES,2017,17,5/26/2017,Friday,3,100,125,4782,733,13160,132,7,0,0,0,0
