DISTRICT,LOC_NUM,LOC,GROUP,FEATURE_ITEM,ITEM_DESC,PO_NUM,OTB_EOW_DATE,ORDER_TYPE,OH_UNITS,IT_UNITS,OO_UNITS,QTY_ORDERED
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,233:HOUSEHOLD CLEANING,3631069,SOLO SQUARED PLASTIC CUPS 18OZ 30CT,0,,,3,0,0,0
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,233:HOUSEHOLD CLEANING,3631143,"SOLO SQUARED PLASTIC PLATES 10.25"" 15CT",0,,,13,0,0,0
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,233:HOUSEHOLD CLEANING,5083890,SOLO SQUARED PLASTIC BOWLS 20OZ 22CT,0,,,14,0,0,0
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,233:HOUSEHOLD CLEANING,6558961,GLAD TALL KITCHEN DS 13GAL 45CT,0,,,8,0,0,0
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,233:HOUSEHOLD CLEANING,8089120,BOUNTY NAPKINS 200CT,0,,,4,0,0,0
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,251:MENS OUTDR&ACTIVE,10562203,THE NORTHFACE HALF DOME HOODIE BLACK/ASP:001 BLACK:S,0,,,4,0,0,0
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,251:MENS OUTDR&ACTIVE,10562203,THE NORTHFACE HALF DOME HOODIE BLACK/ASP:001 BLACK:M,0,,,1,0,0,0
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,251:MENS OUTDR&ACTIVE,10562203,THE NORTHFACE HALF DOME HOODIE BLACK/ASP:001 BLACK:L,0,,,1,0,0,0
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,251:MENS OUTDR&ACTIVE,10562203,THE NORTHFACE HALF DOME HOODIE BLACK/ASP:001 BLACK:XXL,0,,,4,0,0,0
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,251:MENS OUTDR&ACTIVE,10562453,TNF HALF DOME BANIF BLUE HOODIE:401 BLUE DARK OT:S,0,,,1,0,0,0
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,251:MENS OUTDR&ACTIVE,10562453,TNF HALF DOME BANIF BLUE HOODIE:401 BLUE DARK OT:M,0,,,4,0,0,0
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,251:MENS OUTDR&ACTIVE,10562453,TNF HALF DOME BANIF BLUE HOODIE:401 BLUE DARK OT:L,0,,,4,0,0,0
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,251:MENS OUTDR&ACTIVE,10562494,TMF HALF DOME RED HOODIE:610 RED MED OTHER:M,0,,,5,0,0,0
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,251:MENS OUTDR&ACTIVE,10562494,TMF HALF DOME RED HOODIE:610 RED MED OTHER:L,0,,,4,0,0,0
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,251:MENS OUTDR&ACTIVE,10562537,TNF TRIVERT BLACK P/O HOOD:001 BLACK:S,0,,,1,0,0,0
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,251:MENS OUTDR&ACTIVE,10562537,TNF TRIVERT BLACK P/O HOOD:001 BLACK:M,0,,,3,0,0,0
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,251:MENS OUTDR&ACTIVE,10562537,TNF TRIVERT BLACK P/O HOOD:001 BLACK:L,0,,,4,0,0,0
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,251:MENS OUTDR&ACTIVE,10562537,TNF TRIVERT BLACK P/O HOOD:001 BLACK:XL,0,,,1,0,0,0
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,251:MENS OUTDR&ACTIVE,10562537,TNF TRIVERT BLACK P/O HOOD:001 BLACK:XXL,0,,,1,0,0,0
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,251:MENS OUTDR&ACTIVE,10562554,TNF TRIVERT MHG P/O HOOD:030 GREY DARK OTHE:S,0,,,1,0,0,0
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,251:MENS OUTDR&ACTIVE,10562554,TNF TRIVERT MHG P/O HOOD:030 GREY DARK OTHE:M,0,,,1,0,0,0
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,251:MENS OUTDR&ACTIVE,10562579,TNF TRIVERT WORN BLUE P/O HOOD:420 BLUE MED OTHE:S,0,,,1,0,0,0
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,251:MENS OUTDR&ACTIVE,10562579,TNF TRIVERT WORN BLUE P/O HOOD:420 BLUE MED OTHE:M,0,,,1,0,0,0
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,251:MENS OUTDR&ACTIVE,10562579,TNF TRIVERT WORN BLUE P/O HOOD:420 BLUE MED OTHE:L,0,,,1,0,0,0
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,251:MENS OUTDR&ACTIVE,10562579,TNF TRIVERT WORN BLUE P/O HOOD:420 BLUE MED OTHE:XL,0,,,1,0,0,0
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,251:MENS OUTDR&ACTIVE,10562661,THE NORTHFACE HALF DOME HOODIE DKGRY:021 GREY DARK O:M,0,,,2,0,0,0
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,251:MENS OUTDR&ACTIVE,10562661,THE NORTHFACE HALF DOME HOODIE DKGRY:021 GREY DARK O:L,0,,,2,0,0,0
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,251:MENS OUTDR&ACTIVE,10562661,THE NORTHFACE HALF DOME HOODIE DKGRY:021 GREY DARK O:XXL,0,,,1,0,0,0
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,251:MENS OUTDR&ACTIVE,10562673,THE NORTHFACE HALF DOME HOODIE BROWN:201 BROWN DRK O:S,0,,,1,0,0,0
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,251:MENS OUTDR&ACTIVE,10562673,THE NORTHFACE HALF DOME HOODIE BROWN:201 BROWN DRK O:M,0,,,3,0,0,0
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,251:MENS OUTDR&ACTIVE,10562673,THE NORTHFACE HALF DOME HOODIE BROWN:201 BROWN DRK O:L,0,,,2,0,0,0
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,252:SMART HOME,10007547,RING DOORBELL- SATIN NICKEL,0,,,6,0,0,0
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,253:MENS/CHILDRENS SHOES,10562711,Toms 10008089 Paseo Denim Grey:020 GREY:8 D,18182530,3/25/2017,N/B,0,0,1,1
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,253:MENS/CHILDRENS SHOES,10562711,Toms 10008089 Paseo Denim Grey:020 GREY:9 D,18182530,3/25/2017,N/B,0,0,1,1
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,253:MENS/CHILDRENS SHOES,10562711,Toms 10008089 Paseo Denim Grey:020 GREY:9.5 D,18182530,3/25/2017,N/B,0,0,1,1
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,253:MENS/CHILDRENS SHOES,10562711,Toms 10008089 Paseo Denim Grey:020 GREY:10 D,18182530,3/25/2017,N/B,0,0,2,2
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,253:MENS/CHILDRENS SHOES,10562711,Toms 10008089 Paseo Denim Grey:020 GREY:10.5 D,18182530,3/25/2017,N/B,0,0,1,1
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,253:MENS/CHILDRENS SHOES,10562711,Toms 10008089 Paseo Denim Grey:020 GREY:11 D,18182530,3/25/2017,N/B,0,0,2,2
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,253:MENS/CHILDRENS SHOES,10562711,Toms 10008089 Paseo Denim Grey:020 GREY:11.5 D,18182530,3/25/2017,N/B,0,0,1,1
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,253:MENS/CHILDRENS SHOES,10562711,Toms 10008089 Paseo Denim Grey:020 GREY:12 D,18182530,3/25/2017,N/B,0,0,1,1
SOUTHEAST DISTRICT,183,KINGS BAY MAIN STORE,257:COMPUTER&PERIPHERALS,10562290,"F556UA-LH51-RD 15.6"" Ntbk, Red, i5 7200U, Exclusive",0,,,2,0,0,0
SOUTHEAST DISTRICT,210,GUANTANAMO MARINE MM,206:BEVERAGES,829729,AQUAFINA WATER 16.9OZ 24PK PET,0,,,2,0,0,0
SOUTHEAST DISTRICT,210,GUANTANAMO MARINE MM,206:BEVERAGES,5497947,NESTLE PURE LIFE WATER 16.9OZ 24PK PET,0,,,48,0,0,0
SOUTHEAST DISTRICT,210,GUANTANAMO MARINE MM,217:SPORTS NUTRITION,10562165,PREMIER PROTEIN 30G SHAKE CHOCOLATE 4PK,0,,,0,36,0,0
SOUTHEAST DISTRICT,210,GUANTANAMO MARINE MM,217:SPORTS NUTRITION,10562169,PREMIER PROTEIN 30G SHAKE VANILLA 4PK,0,,,0,36,0,0
SOUTHEAST DISTRICT,210,GUANTANAMO MARINE MM,233:HOUSEHOLD CLEANING,13023,SKILCRAFT PREMIUM CUTLERY 24CT FORKS,0,,,30,24,0,0
SOUTHEAST DISTRICT,210,GUANTANAMO MARINE MM,233:HOUSEHOLD CLEANING,13053,SKILCRAFT PREMIUM CUTLERY 24CT SPOONS,0,,,25,48,0,0
SOUTHEAST DISTRICT,210,GUANTANAMO MARINE MM,233:HOUSEHOLD CLEANING,21383,SKILCRAFT PREMIUM CUTLERY 24CT ASSORTED,0,,,16,72,0,0
SOUTHEAST DISTRICT,210,GUANTANAMO MARINE MM,233:HOUSEHOLD CLEANING,3631069,SOLO SQUARED PLASTIC CUPS 18OZ 30CT,0,,,2,12,0,0
SOUTHEAST DISTRICT,210,GUANTANAMO MARINE MM,233:HOUSEHOLD CLEANING,3631143,"SOLO SQUARED PLASTIC PLATES 10.25"" 15CT",0,,,8,0,0,0
SOUTHEAST DISTRICT,210,GUANTANAMO MARINE MM,233:HOUSEHOLD CLEANING,5083890,SOLO SQUARED PLASTIC BOWLS 20OZ 22CT,0,,,1,0,0,0
SOUTHEAST DISTRICT,210,GUANTANAMO MARINE MM,233:HOUSEHOLD CLEANING,6558961,GLAD TALL KITCHEN DS 13GAL 45CT,0,,,8,0,0,0
SOUTHEAST DISTRICT,219,GUANTANAMO LEEWRD MM,206:BEVERAGES,829729,AQUAFINA WATER 16.9OZ 24PK PET,0,,,50,0,0,0
SOUTHEAST DISTRICT,219,GUANTANAMO LEEWRD MM,206:BEVERAGES,5497947,NESTLE PURE LIFE WATER 16.9OZ 24PK PET,0,,,189,0,0,0
SOUTHEAST DISTRICT,219,GUANTANAMO LEEWRD MM,233:HOUSEHOLD CLEANING,13023,SKILCRAFT PREMIUM CUTLERY 24CT FORKS,0,,,21,24,0,0
SOUTHEAST DISTRICT,219,GUANTANAMO LEEWRD MM,233:HOUSEHOLD CLEANING,13053,SKILCRAFT PREMIUM CUTLERY 24CT SPOONS,0,,,13,0,0,0
SOUTHEAST DISTRICT,219,GUANTANAMO LEEWRD MM,233:HOUSEHOLD CLEANING,21383,SKILCRAFT PREMIUM CUTLERY 24CT ASSORTED,0,,,-3,24,0,0
SOUTHEAST DISTRICT,219,GUANTANAMO LEEWRD MM,233:HOUSEHOLD CLEANING,3631069,SOLO SQUARED PLASTIC CUPS 18OZ 30CT,0,,,3,0,0,0
SOUTHEAST DISTRICT,219,GUANTANAMO LEEWRD MM,233:HOUSEHOLD CLEANING,5083890,SOLO SQUARED PLASTIC BOWLS 20OZ 22CT,0,,,9,0,0,0
SOUTHEAST DISTRICT,219,GUANTANAMO LEEWRD MM,233:HOUSEHOLD CLEANING,6558961,GLAD TALL KITCHEN DS 13GAL 45CT,0,,,15,0,0,0
SOUTHEAST DISTRICT,220,GUANTANAMO CP AMER,206:BEVERAGES,829729,AQUAFINA WATER 16.9OZ 24PK PET,0,,,2,0,0,0
SOUTHEAST DISTRICT,220,GUANTANAMO CP AMER,217:SPORTS NUTRITION,10562165,PREMIER PROTEIN 30G SHAKE CHOCOLATE 4PK,0,,,0,36,0,0
SOUTHEAST DISTRICT,220,GUANTANAMO CP AMER,217:SPORTS NUTRITION,10562169,PREMIER PROTEIN 30G SHAKE VANILLA 4PK,0,,,0,36,0,0
SOUTHEAST DISTRICT,220,GUANTANAMO CP AMER,233:HOUSEHOLD CLEANING,13023,SKILCRAFT PREMIUM CUTLERY 24CT FORKS,0,,,49,0,0,0
SOUTHEAST DISTRICT,220,GUANTANAMO CP AMER,233:HOUSEHOLD CLEANING,13053,SKILCRAFT PREMIUM CUTLERY 24CT SPOONS,0,,,15,0,0,0
SOUTHEAST DISTRICT,220,GUANTANAMO CP AMER,233:HOUSEHOLD CLEANING,21383,SKILCRAFT PREMIUM CUTLERY 24CT ASSORTED,0,,,48,24,0,0
SOUTHEAST DISTRICT,220,GUANTANAMO CP AMER,233:HOUSEHOLD CLEANING,3631069,SOLO SQUARED PLASTIC CUPS 18OZ 30CT,0,,,15,0,0,0
SOUTHEAST DISTRICT,221,GUANTANAMO MAIN ST,206:BEVERAGES,829729,AQUAFINA WATER 16.9OZ 24PK PET,0,,,645,0,0,0
SOUTHEAST DISTRICT,221,GUANTANAMO MAIN ST,213:SPORTING GOODS,5734148,COLEMAN COOLER QUAD FOLDING CHAIR,0,,,1,42,0,0
SOUTHEAST DISTRICT,221,GUANTANAMO MAIN ST,213:SPORTING GOODS,9494540,COL OASIS 4P DOME TENT,0,,,6,0,0,0
SOUTHEAST DISTRICT,221,GUANTANAMO MAIN ST,213:SPORTING GOODS,9494556,COLMAN OASIS 6-PERSON DOME TENT,0,,,7,0,0,0
SOUTHEAST DISTRICT,221,GUANTANAMO MAIN ST,217:SPORTS NUTRITION,10562165,PREMIER PROTEIN 30G SHAKE CHOCOLATE 4PK,0,,,0,48,0,0
SOUTHEAST DISTRICT,221,GUANTANAMO MAIN ST,217:SPORTS NUTRITION,10562169,PREMIER PROTEIN 30G SHAKE VANILLA 4PK,0,,,0,48,0,0
SOUTHEAST DISTRICT,221,GUANTANAMO MAIN ST,229:LAWN & GARDENING,10562881,GLOW STCK NECKLACE,0,,,1,0,0,0
SOUTHEAST DISTRICT,221,GUANTANAMO MAIN ST,233:HOUSEHOLD CLEANING,21383,SKILCRAFT PREMIUM CUTLERY 24CT ASSORTED,0,,,-3,0,0,0
SOUTHEAST DISTRICT,221,GUANTANAMO MAIN ST,238:BEAUTY CARE,9130234,SCUNCI LARGE ELASTICS_D,0,,,2,0,0,0
SOUTHEAST DISTRICT,221,GUANTANAMO MAIN ST,242:MENS FURNISHINGS,10562340,Equipo 2 Pack Hanging Solid/Solid Boxer Brief -Orange/Alum:820 ORNG BRT OTHER:S,0,,,1,0,0,0
SOUTHEAST DISTRICT,221,GUANTANAMO MAIN ST,242:MENS FURNISHINGS,10562340,Equipo 2 Pack Hanging Solid/Solid Boxer Brief -Orange/Alum:820 ORNG BRT OTHER:M,0,,,0,0,0,0
SOUTHEAST DISTRICT,221,GUANTANAMO MAIN ST,242:MENS FURNISHINGS,10562340,Equipo 2 Pack Hanging Solid/Solid Boxer Brief -Orange/Alum:820 ORNG BRT OTHER:L,0,,,0,0,0,0
SOUTHEAST DISTRICT,221,GUANTANAMO MAIN ST,242:MENS FURNISHINGS,10562508,Equipo 2PK Hanging Stripe/Solid Trunk - Grey Stripe/Grey:957 PINK O:S,18250870,6/3/2017,N/B,0,0,0,0
SOUTHEAST DISTRICT,221,GUANTANAMO MAIN ST,242:MENS FURNISHINGS,10562508,Equipo 2PK Hanging Stripe/Solid Trunk - Grey Stripe/Grey:957 PINK O:M,18250870,6/3/2017,N/B,2,0,0,0
SOUTHEAST DISTRICT,221,GUANTANAMO MAIN ST,242:MENS FURNISHINGS,10562508,Equipo 2PK Hanging Stripe/Solid Trunk - Grey Stripe/Grey:957 PINK O:L,18250870,6/3/2017,N/B,0,0,0,0
SOUTHEAST DISTRICT,221,GUANTANAMO MAIN ST,242:MENS FURNISHINGS,10562538,Equipo 2PK Hanging Stripe/Solid Trunk - TealStripe/Navy:935 RED OT:S,0,,,0,0,0,0
SOUTHEAST DISTRICT,221,GUANTANAMO MAIN ST,242:MENS FURNISHINGS,10562538,Equipo 2PK Hanging Stripe/Solid Trunk - TealStripe/Navy:935 RED OT:M,0,,,3,0,0,0
SOUTHEAST DISTRICT,221,GUANTANAMO MAIN ST,242:MENS FURNISHINGS,10562538,Equipo 2PK Hanging Stripe/Solid Trunk - TealStripe/Navy:935 RED OT:L,0,,,0,0,0,0
SOUTHEAST DISTRICT,221,GUANTANAMO MAIN ST,242:MENS FURNISHINGS,10562656,Equipo 2PK Hanging Stripe/Solid Trunk - BlueStripe/Teal:941 RED OT:S,0,,,1,0,0,0
SOUTHEAST DISTRICT,221,GUANTANAMO MAIN ST,242:MENS FURNISHINGS,10562656,Equipo 2PK Hanging Stripe/Solid Trunk - BlueStripe/Teal:941 RED OT:M,0,,,2,0,0,0
SOUTHEAST DISTRICT,221,GUANTANAMO MAIN ST,242:MENS FURNISHINGS,10562656,Equipo 2PK Hanging Stripe/Solid Trunk - BlueStripe/Teal:941 RED OT:L,0,,,0,0,0,0
SOUTHEAST DISTRICT,221,GUANTANAMO MAIN ST,257:COMPUTER&PERIPHERALS,10562290,"F556UA-LH51-RD 15.6"" Ntbk, Red, i5 7200U, Exclusive",0,,,1,8,0,0
SOUTHEAST DISTRICT,221,GUANTANAMO MAIN ST,266:WINE,6130532,MACMURRAY CC P NOIR 750.,0,,,12,0,0,0
SOUTHEAST DISTRICT,225,TRUMBO MM,206:BEVERAGES,829729,AQUAFINA WATER 16.9OZ 24PK PET,0,,,5,0,0,0
SOUTHEAST DISTRICT,225,TRUMBO MM,206:BEVERAGES,5497947,NESTLE PURE LIFE WATER 16.9OZ 24PK PET,0,,,21,0,0,0
SOUTHEAST DISTRICT,225,TRUMBO MM,233:HOUSEHOLD CLEANING,13023,SKILCRAFT PREMIUM CUTLERY 24CT FORKS,0,,,4,0,0,0
SOUTHEAST DISTRICT,225,TRUMBO MM,233:HOUSEHOLD CLEANING,21383,SKILCRAFT PREMIUM CUTLERY 24CT ASSORTED,0,,,5,0,0,0
SOUTHEAST DISTRICT,226,BOCA CHICA MINI MART,204:FOOD,2130538,CAMPBELLS HOMESTYLE CHICKEN WITH EGG NOODLE TO GO 15.3OZ,0,,,5,0,0,0
SOUTHEAST DISTRICT,226,BOCA CHICA MINI MART,206:BEVERAGES,829729,AQUAFINA WATER 16.9OZ 24PK PET,0,,,39,0,0,0
SOUTHEAST DISTRICT,226,BOCA CHICA MINI MART,206:BEVERAGES,5497947,NESTLE PURE LIFE WATER 16.9OZ 24PK PET,0,,,59,0,0,0
SOUTHEAST DISTRICT,226,BOCA CHICA MINI MART,233:HOUSEHOLD CLEANING,13023,SKILCRAFT PREMIUM CUTLERY 24CT FORKS,0,,,37,0,0,0
SOUTHEAST DISTRICT,226,BOCA CHICA MINI MART,233:HOUSEHOLD CLEANING,21383,SKILCRAFT PREMIUM CUTLERY 24CT ASSORTED,0,,,16,0,0,0
SOUTHEAST DISTRICT,227,KEY WEST MAIN STORE,204:FOOD,2130538,CAMPBELLS HOMESTYLE CHICKEN WITH EGG NOODLE TO GO 15.3OZ,0,,,7,0,0,0
SOUTHEAST DISTRICT,227,KEY WEST MAIN STORE,206:BEVERAGES,829729,AQUAFINA WATER 16.9OZ 24PK PET,0,,,6,0,0,0
SOUTHEAST DISTRICT,227,KEY WEST MAIN STORE,206:BEVERAGES,5497947,NESTLE PURE LIFE WATER 16.9OZ 24PK PET,0,,,33,0,0,0
SOUTHEAST DISTRICT,227,KEY WEST MAIN STORE,211:CAMERAS,10783813,CANON EOS REBEL T7I DSLR W/EF-S 18-55MM IS STM-(1894C002),18709367,4/8/2017,ARB,0,0,2,2
SOUTHEAST DISTRICT,227,KEY WEST MAIN STORE,213:SPORTING GOODS,9494540,COL OASIS 4P DOME TENT,0,,,3,0,0,0
SOUTHEAST DISTRICT,227,KEY WEST MAIN STORE,213:SPORTING GOODS,9494593,COL OASIS 8P DOME TENT,0,,,1,0,0,0
SOUTHEAST DISTRICT,227,KEY WEST MAIN STORE,233:HOUSEHOLD CLEANING,13023,SKILCRAFT PREMIUM CUTLERY 24CT FORKS,0,,,33,0,0,0
SOUTHEAST DISTRICT,227,KEY WEST MAIN STORE,233:HOUSEHOLD CLEANING,13053,SKILCRAFT PREMIUM CUTLERY 24CT SPOONS,0,,,34,0,0,0
SOUTHEAST DISTRICT,227,KEY WEST MAIN STORE,233:HOUSEHOLD CLEANING,21383,SKILCRAFT PREMIUM CUTLERY 24CT ASSORTED,0,,,13,0,0,0
SOUTHEAST DISTRICT,227,KEY WEST MAIN STORE,233:HOUSEHOLD CLEANING,3631069,SOLO SQUARED PLASTIC CUPS 18OZ 30CT,0,,,10,0,0,0
SOUTHEAST DISTRICT,227,KEY WEST MAIN STORE,233:HOUSEHOLD CLEANING,5083890,SOLO SQUARED PLASTIC BOWLS 20OZ 22CT,0,,,16,0,0,0
SOUTHEAST DISTRICT,227,KEY WEST MAIN STORE,233:HOUSEHOLD CLEANING,6558961,GLAD TALL KITCHEN DS 13GAL 45CT,0,,,6,0,0,0
SOUTHEAST DISTRICT,227,KEY WEST MAIN STORE,242:MENS FURNISHINGS,10562340,Equipo 2 Pack Hanging Solid/Solid Boxer Brief -Orange/Alum:820 ORNG BRT OTHER:S,0,,,1,0,0,0
SOUTHEAST DISTRICT,227,KEY WEST MAIN STORE,242:MENS FURNISHINGS,10562340,Equipo 2 Pack Hanging Solid/Solid Boxer Brief -Orange/Alum:820 ORNG BRT OTHER:M,0,,,0,0,0,0
SOUTHEAST DISTRICT,227,KEY WEST MAIN STORE,242:MENS FURNISHINGS,10562508,Equipo 2PK Hanging Stripe/Solid Trunk - Grey Stripe/Grey:957 PINK O:S,18250870,6/3/2017,N/B,2,0,0,0
SOUTHEAST DISTRICT,227,KEY WEST MAIN STORE,242:MENS FURNISHINGS,10562508,Equipo 2PK Hanging Stripe/Solid Trunk - Grey Stripe/Grey:957 PINK O:M,18250870,6/3/2017,N/B,3,0,0,0
SOUTHEAST DISTRICT,227,KEY WEST MAIN STORE,242:MENS FURNISHINGS,10562508,Equipo 2PK Hanging Stripe/Solid Trunk - Grey Stripe/Grey:957 PINK O:L,18250870,6/3/2017,N/B,1,0,0,0
SOUTHEAST DISTRICT,227,KEY WEST MAIN STORE,242:MENS FURNISHINGS,10562538,Equipo 2PK Hanging Stripe/Solid Trunk - TealStripe/Navy:935 RED OT:S,0,,,2,0,0,0
SOUTHEAST DISTRICT,227,KEY WEST MAIN STORE,242:MENS FURNISHINGS,10562538,Equipo 2PK Hanging Stripe/Solid Trunk - TealStripe/Navy:935 RED OT:L,0,,,1,0,0,0
SOUTHEAST DISTRICT,227,KEY WEST MAIN STORE,242:MENS FURNISHINGS,10562656,Equipo 2PK Hanging Stripe/Solid Trunk - BlueStripe/Teal:941 RED OT:S,0,,,2,0,0,0
SOUTHEAST DISTRICT,227,KEY WEST MAIN STORE,242:MENS FURNISHINGS,10562656,Equipo 2PK Hanging Stripe/Solid Trunk - BlueStripe/Teal:941 RED OT:M,0,,,3,0,0,0
SOUTHEAST DISTRICT,227,KEY WEST MAIN STORE,242:MENS FURNISHINGS,10562656,Equipo 2PK Hanging Stripe/Solid Trunk - BlueStripe/Teal:941 RED OT:L,0,,,1,0,0,0
SOUTHEAST DISTRICT,227,KEY WEST MAIN STORE,257:COMPUTER&PERIPHERALS,10562290,"F556UA-LH51-RD 15.6"" Ntbk, Red, i5 7200U, Exclusive",0,,,0,0,0,0
SOUTHEAST DISTRICT,227,KEY WEST MAIN STORE,613:FLORAL RETAIL,10213023,SEAHORSE 3 STYLE ASST. SEA SPARKLES_D,0,,,1,0,0,0
SOUTHEAST DISTRICT,232,CHARLESTON AUTOPORT,206:BEVERAGES,829729,AQUAFINA WATER 16.9OZ 24PK PET,0,,,14,0,0,0
SOUTHEAST DISTRICT,232,CHARLESTON AUTOPORT,206:BEVERAGES,5497947,NESTLE PURE LIFE WATER 16.9OZ 24PK PET,0,,,0,5,0,0
SOUTHEAST DISTRICT,232,CHARLESTON AUTOPORT,233:HOUSEHOLD CLEANING,13023,SKILCRAFT PREMIUM CUTLERY 24CT FORKS,0,,,23,0,0,0
SOUTHEAST DISTRICT,232,CHARLESTON AUTOPORT,233:HOUSEHOLD CLEANING,13053,SKILCRAFT PREMIUM CUTLERY 24CT SPOONS,0,,,20,0,0,0
SOUTHEAST DISTRICT,232,CHARLESTON AUTOPORT,233:HOUSEHOLD CLEANING,21383,SKILCRAFT PREMIUM CUTLERY 24CT ASSORTED,0,,,16,0,0,0
SOUTHEAST DISTRICT,232,CHARLESTON AUTOPORT,233:HOUSEHOLD CLEANING,3631069,SOLO SQUARED PLASTIC CUPS 18OZ 30CT,0,,,7,0,0,0
SOUTHEAST DISTRICT,232,CHARLESTON AUTOPORT,233:HOUSEHOLD CLEANING,5083890,SOLO SQUARED PLASTIC BOWLS 20OZ 22CT,0,,,11,0,0,0
SOUTHEAST DISTRICT,236,CHARLESTON MAIN/PKG,206:BEVERAGES,829729,AQUAFINA WATER 16.9OZ 24PK PET,0,,,14,0,0,0
SOUTHEAST DISTRICT,236,CHARLESTON MAIN/PKG,206:BEVERAGES,5497947,NESTLE PURE LIFE WATER 16.9OZ 24PK PET,0,,,12,0,0,0
SOUTHEAST DISTRICT,236,CHARLESTON MAIN/PKG,211:CAMERAS,10783813,CANON EOS REBEL T7I DSLR W/EF-S 18-55MM IS STM-(1894C002),18709392,4/8/2017,ARB,0,0,2,2
SOUTHEAST DISTRICT,236,CHARLESTON MAIN/PKG,213:SPORTING GOODS,9494540,COL OASIS 4P DOME TENT,0,,,4,4,0,0
SOUTHEAST DISTRICT,236,CHARLESTON MAIN/PKG,217:SPORTS NUTRITION,10562165,PREMIER PROTEIN 30G SHAKE CHOCOLATE 4PK,18728427,4/8/2017,ARB,0,0,6,6
SOUTHEAST DISTRICT,236,CHARLESTON MAIN/PKG,217:SPORTS NUTRITION,10562169,PREMIER PROTEIN 30G SHAKE VANILLA 4PK,18728427,4/8/2017,ARB,0,0,6,6
SOUTHEAST DISTRICT,236,CHARLESTON MAIN/PKG,233:HOUSEHOLD CLEANING,13023,SKILCRAFT PREMIUM CUTLERY 24CT FORKS,0,,,26,0,0,0
SOUTHEAST DISTRICT,236,CHARLESTON MAIN/PKG,233:HOUSEHOLD CLEANING,13053,SKILCRAFT PREMIUM CUTLERY 24CT SPOONS,0,,,14,0,0,0
SOUTHEAST DISTRICT,236,CHARLESTON MAIN/PKG,233:HOUSEHOLD CLEANING,21383,SKILCRAFT PREMIUM CUTLERY 24CT ASSORTED,0,,,19,0,0,0
SOUTHEAST DISTRICT,236,CHARLESTON MAIN/PKG,233:HOUSEHOLD CLEANING,3631069,SOLO SQUARED PLASTIC CUPS 18OZ 30CT,0,,,5,0,0,0
SOUTHEAST DISTRICT,236,CHARLESTON MAIN/PKG,233:HOUSEHOLD CLEANING,3631143,"SOLO SQUARED PLASTIC PLATES 10.25"" 15CT",0,,,14,0,0,0
SOUTHEAST DISTRICT,236,CHARLESTON MAIN/PKG,233:HOUSEHOLD CLEANING,5083890,SOLO SQUARED PLASTIC BOWLS 20OZ 22CT,0,,,4,0,0,0
SOUTHEAST DISTRICT,236,CHARLESTON MAIN/PKG,233:HOUSEHOLD CLEANING,6558961,GLAD TALL KITCHEN DS 13GAL 45CT,0,,,6,6,0,0
