format,fy,date,txns
STAND ALONE,2017,4/6/2017,196
STAND ALONE,2017,4/7/2017,141
STAND ALONE,2017,4/8/2017,124
STAND ALONE,2017,4/9/2017,334
STAND ALONE,2017,4/10/2017,301
STAND ALONE,2017,4/11/2017,366
STAND ALONE,2017,4/12/2017,405
STAND ALONE,2017,4/13/2017,356
STAND ALONE,2017,4/14/2017,149
STAND ALONE,2017,4/15/2017,119
STAND ALONE,2017,4/16/2017,272
STAND ALONE,2017,4/17/2017,325
STAND ALONE,2017,4/18/2017,337
STAND ALONE,2017,4/19/2017,339
STAND ALONE,2017,4/20/2017,325
STAND ALONE,2017,4/21/2017,102
STAND ALONE,2017,4/22/2017,75
STAND ALONE,2017,4/23/2017,309
STAND ALONE,2017,4/24/2017,334
STAND ALONE,2017,4/25/2017,131
STAND ALONE,2017,4/26/2017,318
STAND ALONE,2017,4/27/2017,309
STAND ALONE,2017,4/28/2017,144
STAND ALONE,2017,4/29/2017,140
STAND ALONE,2017,4/30/2017,377
STAND ALONE,2017,5/1/2017,298
STAND ALONE,2017,5/2/2017,352
STAND ALONE,2017,5/3/2017,292
STAND ALONE,2017,5/4/2017,316
STAND ALONE,2017,5/5/2017,136
STAND ALONE,2017,5/6/2017,131
STAND ALONE,2017,5/7/2017,338
STAND ALONE,2017,5/8/2017,293
STAND ALONE,2017,5/9/2017,295
STAND ALONE,2017,5/10/2017,325
STAND ALONE,2017,5/11/2017,395
STAND ALONE,2017,5/12/2017,152
STAND ALONE,2017,5/13/2017,140
STAND ALONE,2017,5/14/2017,271
STAND ALONE,2017,5/15/2017,339
STAND ALONE,2017,5/16/2017,366
STAND ALONE,2017,5/17/2017,306
STAND ALONE,2017,5/18/2017,320
STAND ALONE,2017,5/19/2017,149
STAND ALONE,2017,5/20/2017,126
STAND ALONE,2017,5/21/2017,322
STAND ALONE,2017,5/22/2017,333
STAND ALONE,2017,5/23/2017,329
STAND ALONE,2017,5/24/2017,281
STAND ALONE,2017,5/25/2017,231
STAND ALONE,2017,5/26/2017,162
STAND ALONE,2017,5/27/2017,119
STAND ALONE,2017,5/28/2017,211
STAND ALONE,2017,5/29/2017,184
STAND ALONE,2017,5/30/2017,351
STAND ALONE,2017,5/31/2017,313
STAND ALONE,2017,6/1/2017,321
STAND ALONE,2017,6/2/2017,166
STAND ALONE,2017,6/3/2017,129
STAND ALONE,2017,6/4/2017,326
STAND ALONE,2017,6/5/2017,314
STAND ALONE,2017,6/6/2017,455
STAND ALONE,2017,6/7/2017,382
STAND ALONE,2017,6/8/2017,351
STAND ALONE,2017,6/9/2017,153
STAND ALONE,2017,6/10/2017,146
STAND ALONE,2017,6/11/2017,356
STAND ALONE,2017,6/12/2017,390
STAND ALONE,2017,6/13/2017,357
STAND ALONE,2017,6/14/2017,362
STAND ALONE,2017,6/15/2017,370
STAND ALONE,2017,6/16/2017,168
STAND ALONE,2017,6/17/2017,151
STAND ALONE,2017,6/18/2017,402
STAND ALONE,2017,6/19/2017,361
STAND ALONE,2017,6/20/2017,381
STAND ALONE,2017,6/21/2017,401
STAND ALONE,2017,6/22/2017,431
STAND ALONE,2017,6/23/2017,174
STAND ALONE,2017,6/24/2017,226
STAND ALONE,2017,6/25/2017,376
STAND ALONE,2017,6/26/2017,376
STAND ALONE,2017,6/27/2017,382
STAND ALONE,2017,6/28/2017,353
STAND ALONE,2017,6/29/2017,408
STAND ALONE,2017,6/30/2017,186
STAND ALONE,2017,7/1/2017,190
STAND ALONE,2017,7/2/2017,271
STAND ALONE,2017,7/3/2017,271
STAND ALONE,2017,7/4/2017,315
STAND ALONE,2017,7/5/2017,396
STAND ALONE,2017,7/6/2017,361
STAND ALONE,2017,7/7/2017,262
STAND ALONE,2017,7/8/2017,180
STAND ALONE,2017,7/9/2017,437
STAND ALONE,2017,7/10/2017,413
STAND ALONE,2017,7/11/2017,372
STAND ALONE,2017,7/12/2017,363
STAND ALONE,2017,7/13/2017,413
STAND ALONE,2017,7/14/2017,184
STAND ALONE,2017,7/15/2017,150
STAND ALONE,2017,7/16/2017,402
STAND ALONE,2017,7/17/2017,455
STAND ALONE,2017,7/18/2017,392
STAND ALONE,2017,7/19/2017,388
STAND ALONE,2017,7/20/2017,331
STAND ALONE,2017,7/21/2017,202
STAND ALONE,2017,7/22/2017,155
STAND ALONE,2017,7/23/2017,400
STAND ALONE,2017,7/24/2017,364
STAND ALONE,2017,7/25/2017,404
STAND ALONE,2017,7/26/2017,368
STAND ALONE,2017,7/27/2017,338
STAND ALONE,2017,7/28/2017,163
STAND ALONE,2017,7/29/2017,133
STAND ALONE,2017,7/30/2017,363
STAND ALONE,2017,7/31/2017,387
STAND ALONE,2017,8/1/2017,401
STAND ALONE,2017,8/2/2017,403
STAND ALONE,2017,8/3/2017,415
STAND ALONE,2017,8/4/2017,183
STAND ALONE,2017,8/5/2017,185
STUDENT,2016,1/31/2016,7153
STUDENT,2016,2/1/2016,6193
STUDENT,2016,2/2/2016,5483
STUDENT,2016,2/3/2016,5830
STUDENT,2016,2/4/2016,5421
STUDENT,2016,2/5/2016,5939
STUDENT,2016,2/6/2016,5648
STUDENT,2016,2/7/2016,6679
STUDENT,2016,2/8/2016,5509
STUDENT,2016,2/9/2016,5282
STUDENT,2016,2/10/2016,5445
STUDENT,2016,2/11/2016,6421
STUDENT,2016,2/12/2016,6307
STUDENT,2016,2/13/2016,4764
STUDENT,2016,2/14/2016,4800
STUDENT,2016,2/15/2016,5163
STUDENT,2016,2/16/2016,5537
STUDENT,2016,2/17/2016,5424
STUDENT,2016,2/18/2016,5447
STUDENT,2016,2/19/2016,5177
STUDENT,2016,2/20/2016,5384
STUDENT,2016,2/21/2016,5111
STUDENT,2016,2/22/2016,5085
STUDENT,2016,2/23/2016,5031
STUDENT,2016,2/24/2016,5900
STUDENT,2016,2/25/2016,5387
STUDENT,2016,2/26/2016,5604
STUDENT,2016,2/27/2016,5961
STUDENT,2016,2/28/2016,6456
STUDENT,2016,2/29/2016,5928
STUDENT,2016,3/1/2016,5899
STUDENT,2016,3/2/2016,6093
STUDENT,2016,3/3/2016,5752
STUDENT,2016,3/4/2016,6061
STUDENT,2016,3/5/2016,5235
STUDENT,2016,3/6/2016,6200
STUDENT,2016,3/7/2016,5470
STUDENT,2016,3/8/2016,5390
STUDENT,2016,3/9/2016,5205
STUDENT,2016,3/10/2016,5146
STUDENT,2016,3/11/2016,5503
STUDENT,2016,3/12/2016,5240
STUDENT,2016,3/13/2016,6378
STUDENT,2016,3/14/2016,6351
STUDENT,2016,3/15/2016,6450
STUDENT,2016,3/16/2016,6343
STUDENT,2016,3/17/2016,5790
STUDENT,2016,3/18/2016,5655
STUDENT,2016,3/19/2016,5373
STUDENT,2016,3/20/2016,5389
STUDENT,2016,3/21/2016,5459
STUDENT,2016,3/22/2016,5620
STUDENT,2016,3/23/2016,5591
STUDENT,2016,3/24/2016,4893
STUDENT,2016,3/25/2016,6062
STUDENT,2016,3/26/2016,5237
STUDENT,2016,3/27/2016,5703
STUDENT,2016,3/28/2016,5705
STUDENT,2016,3/29/2016,5725
STUDENT,2016,3/30/2016,5851
STUDENT,2016,3/31/2016,7577
STUDENT,2016,4/1/2016,6631
STUDENT,2016,4/2/2016,6252
STUDENT,2016,4/3/2016,6592
STUDENT,2016,4/4/2016,6017
STUDENT,2016,4/5/2016,6229
STUDENT,2016,4/6/2016,5653
STUDENT,2016,4/7/2016,5492
STUDENT,2016,4/8/2016,5724
STUDENT,2016,4/9/2016,5425
STUDENT,2016,4/10/2016,5788
STUDENT,2016,4/11/2016,5677
STUDENT,2016,4/12/2016,5252
STUDENT,2016,4/13/2016,5591
STUDENT,2016,4/14/2016,6525
STUDENT,2016,4/15/2016,6765
STUDENT,2016,4/16/2016,5835
STUDENT,2016,4/17/2016,6318
STUDENT,2016,4/18/2016,6032
STUDENT,2016,4/19/2016,5795
STUDENT,2016,4/20/2016,5922
STUDENT,2016,4/21/2016,5663
STUDENT,2016,4/22/2016,5934
STUDENT,2016,4/23/2016,5677
STUDENT,2016,4/24/2016,5698
STUDENT,2016,4/25/2016,5476
STUDENT,2016,4/26/2016,5380
STUDENT,2016,4/27/2016,5108
STUDENT,2016,4/28/2016,5950
STUDENT,2016,4/29/2016,6473
STUDENT,2016,4/30/2016,5360
STUDENT,2016,5/1/2016,5984
STUDENT,2016,5/2/2016,5742
STUDENT,2016,5/3/2016,5556
STUDENT,2016,5/4/2016,5742
STUDENT,2016,5/5/2016,5552
STUDENT,2016,5/6/2016,6015
STUDENT,2016,5/7/2016,5271
STUDENT,2016,5/8/2016,6012
STUDENT,2016,5/9/2016,5214
STUDENT,2016,5/10/2016,5236
STUDENT,2016,5/11/2016,5644
STUDENT,2016,5/12/2016,6299
STUDENT,2016,5/13/2016,6665
STUDENT,2016,5/14/2016,5308
STUDENT,2016,5/15/2016,5865
STUDENT,2016,5/16/2016,5573
STUDENT,2016,5/17/2016,5386
STUDENT,2016,5/18/2016,5685
STUDENT,2016,5/19/2016,5428
STUDENT,2016,5/20/2016,5729
STUDENT,2016,5/21/2016,5510
STUDENT,2016,5/22/2016,6146
STUDENT,2016,5/23/2016,5323
STUDENT,2016,5/24/2016,5344
STUDENT,2016,5/25/2016,5473
STUDENT,2016,5/26/2016,5740
STUDENT,2016,5/27/2016,6007
STUDENT,2016,5/28/2016,5716
STUDENT,2016,5/29/2016,5436
STUDENT,2016,5/30/2016,4876
STUDENT,2016,5/31/2016,5724
STUDENT,2016,6/1/2016,5926
STUDENT,2016,6/2/2016,5525
STUDENT,2016,6/3/2016,5947
STUDENT,2016,6/4/2016,5636
STUDENT,2016,6/5/2016,5944
STUDENT,2016,6/6/2016,5184
STUDENT,2016,6/7/2016,5576
STUDENT,2016,6/8/2016,5288
STUDENT,2016,6/9/2016,5096
STUDENT,2016,6/10/2016,5730
STUDENT,2016,6/11/2016,5517
STUDENT,2016,6/12/2016,5600
STUDENT,2016,6/13/2016,5533
STUDENT,2016,6/14/2016,6368
STUDENT,2016,6/15/2016,6584
STUDENT,2016,6/16/2016,6212
STUDENT,2016,6/17/2016,5772
STUDENT,2016,6/18/2016,5937
STUDENT,2016,6/19/2016,5852
STUDENT,2016,6/20/2016,5570
STUDENT,2016,6/21/2016,5547
STUDENT,2016,6/22/2016,5358
STUDENT,2016,6/23/2016,5205
STUDENT,2016,6/24/2016,5516
STUDENT,2016,6/25/2016,5476
STUDENT,2016,6/26/2016,5539
STUDENT,2016,6/27/2016,5207
STUDENT,2016,6/28/2016,4726
STUDENT,2016,6/29/2016,4940
STUDENT,2016,6/30/2016,6740
STUDENT,2016,7/1/2016,6051
STUDENT,2016,7/2/2016,5611
STUDENT,2016,7/3/2016,5277
STUDENT,2016,7/4/2016,4537
STUDENT,2016,7/5/2016,5119
STUDENT,2016,7/6/2016,5353
STUDENT,2016,7/7/2016,4987
STUDENT,2016,7/8/2016,5344
STUDENT,2016,7/9/2016,4988
STUDENT,2016,7/10/2016,5901
STUDENT,2016,7/11/2016,4895
STUDENT,2016,7/12/2016,5166
STUDENT,2016,7/13/2016,4925
STUDENT,2016,7/14/2016,6095
STUDENT,2016,7/15/2016,6013
STUDENT,2016,7/16/2016,5628
STUDENT,2016,7/17/2016,6346
STUDENT,2016,7/18/2016,5954
STUDENT,2016,7/19/2016,5711
STUDENT,2016,7/20/2016,5554
STUDENT,2016,7/21/2016,5184
STUDENT,2016,7/22/2016,5246
STUDENT,2016,7/23/2016,4873
STUDENT,2016,7/24/2016,5111
STUDENT,2016,7/25/2016,5286
STUDENT,2016,7/26/2016,5352
STUDENT,2016,7/27/2016,5199
STUDENT,2016,7/28/2016,4586
STUDENT,2016,7/29/2016,6082
STUDENT,2016,7/30/2016,5231
STUDENT,2016,7/31/2016,5965
STUDENT,2016,8/1/2016,5682
STUDENT,2016,8/2/2016,5606
STUDENT,2016,8/3/2016,5243
STUDENT,2016,8/4/2016,5457
STUDENT,2016,8/5/2016,5839
STUDENT,2016,8/6/2016,5034
STUDENT,2016,8/7/2016,5609
STUDENT,2016,8/8/2016,5397
STUDENT,2016,8/9/2016,4940
STUDENT,2016,8/10/2016,4539
STUDENT,2016,8/11/2016,4940
STUDENT,2016,8/12/2016,6509
STUDENT,2016,8/13/2016,5142
STUDENT,2016,8/14/2016,6351
STUDENT,2016,8/15/2016,5638
STUDENT,2016,8/16/2016,5476
STUDENT,2016,8/17/2016,5169
STUDENT,2016,8/18/2016,5206
STUDENT,2016,8/19/2016,5495
STUDENT,2016,8/20/2016,4327
STUDENT,2016,8/21/2016,5342
STUDENT,2016,8/22/2016,5231
STUDENT,2016,8/23/2016,5166
STUDENT,2016,8/24/2016,4933
STUDENT,2016,8/25/2016,5098
STUDENT,2016,8/26/2016,5137
STUDENT,2016,8/27/2016,4768
STUDENT,2016,8/28/2016,4827
STUDENT,2016,8/29/2016,4645
STUDENT,2016,8/30/2016,4716
STUDENT,2016,8/31/2016,5950
STUDENT,2016,9/1/2016,5255
STUDENT,2016,9/2/2016,6019
STUDENT,2016,9/3/2016,4460
STUDENT,2016,9/4/2016,4075
STUDENT,2016,9/5/2016,4364
STUDENT,2016,9/6/2016,4761
STUDENT,2016,9/7/2016,4684
STUDENT,2016,9/8/2016,4642
STUDENT,2016,9/9/2016,5396
STUDENT,2016,9/10/2016,4337
STUDENT,2016,9/11/2016,4980
STUDENT,2016,9/12/2016,4959
STUDENT,2016,9/13/2016,5025
STUDENT,2016,9/14/2016,6095
STUDENT,2016,9/15/2016,5556
STUDENT,2016,9/16/2016,5913
STUDENT,2016,9/17/2016,4740
STUDENT,2016,9/18/2016,5382
STUDENT,2016,9/19/2016,5301
STUDENT,2016,9/20/2016,5380
STUDENT,2016,9/21/2016,4453
STUDENT,2016,9/22/2016,4661
STUDENT,2016,9/23/2016,5249
STUDENT,2016,9/24/2016,4461
STUDENT,2016,9/25/2016,4597
STUDENT,2016,9/26/2016,4867
STUDENT,2016,9/27/2016,4354
STUDENT,2016,9/28/2016,4785
STUDENT,2016,9/29/2016,5241
STUDENT,2016,9/30/2016,5806
STUDENT,2016,10/1/2016,4416
STUDENT,2016,10/2/2016,4890
STUDENT,2016,10/3/2016,5080
STUDENT,2016,10/4/2016,4873
STUDENT,2016,10/5/2016,4212
STUDENT,2016,10/6/2016,3591
STUDENT,2016,10/7/2016,4306
STUDENT,2016,10/8/2016,3438
STUDENT,2016,10/9/2016,3556
STUDENT,2016,10/10/2016,3971
STUDENT,2016,10/11/2016,4298
STUDENT,2016,10/12/2016,4231
STUDENT,2016,10/13/2016,4931
STUDENT,2016,10/14/2016,5306
STUDENT,2016,10/15/2016,4476
STUDENT,2016,10/16/2016,4652
STUDENT,2016,10/17/2016,4823
STUDENT,2016,10/18/2016,4533
STUDENT,2016,10/19/2016,4323
STUDENT,2016,10/20/2016,4349
STUDENT,2016,10/21/2016,4328
STUDENT,2016,10/22/2016,3976
STUDENT,2016,10/23/2016,4207
STUDENT,2016,10/24/2016,4357
STUDENT,2016,10/25/2016,4383
STUDENT,2016,10/26/2016,4254
STUDENT,2016,10/27/2016,4432
STUDENT,2016,10/28/2016,4603
STUDENT,2016,10/29/2016,4380
STUDENT,2016,10/30/2016,4881
STUDENT,2016,10/31/2016,4487
STUDENT,2016,11/1/2016,4265
STUDENT,2016,11/2/2016,3829
STUDENT,2016,11/3/2016,4329
STUDENT,2016,11/4/2016,4281
STUDENT,2016,11/5/2016,3709
STUDENT,2016,11/6/2016,4007
STUDENT,2016,11/7/2016,4357
STUDENT,2016,11/8/2016,4241
STUDENT,2016,11/9/2016,4268
STUDENT,2016,11/10/2016,4462
STUDENT,2016,11/11/2016,3853
STUDENT,2016,11/12/2016,4625
STUDENT,2016,11/13/2016,4107
STUDENT,2016,11/14/2016,4671
STUDENT,2016,11/15/2016,4578
STUDENT,2016,11/16/2016,4457
STUDENT,2016,11/17/2016,4436
STUDENT,2016,11/18/2016,4452
STUDENT,2016,11/19/2016,3966
STUDENT,2016,11/20/2016,4358
STUDENT,2016,11/21/2016,4113
STUDENT,2016,11/22/2016,3471
STUDENT,2016,11/23/2016,3374
STUDENT,2016,11/24/2016,753
STUDENT,2016,11/25/2016,4041
STUDENT,2016,11/26/2016,4226
STUDENT,2016,11/27/2016,4121
STUDENT,2016,11/28/2016,3914
STUDENT,2016,11/29/2016,4080
STUDENT,2016,11/30/2016,4988
STUDENT,2016,12/1/2016,4808
STUDENT,2016,12/2/2016,4747
STUDENT,2016,12/3/2016,4588
STUDENT,2016,12/4/2016,4830
STUDENT,2016,12/5/2016,4079
STUDENT,2016,12/6/2016,4151
STUDENT,2016,12/7/2016,3920
STUDENT,2016,12/8/2016,4490
STUDENT,2016,12/9/2016,3816
STUDENT,2016,12/10/2016,4969
STUDENT,2016,12/11/2016,3356
STUDENT,2016,12/12/2016,4085
STUDENT,2016,12/13/2016,4082
STUDENT,2016,12/14/2016,4870
STUDENT,2016,12/15/2016,4730
STUDENT,2016,12/16/2016,5078
STUDENT,2016,12/17/2016,3887
STUDENT,2016,12/18/2016,2800
STUDENT,2016,12/19/2016,2665
STUDENT,2016,12/20/2016,2540
STUDENT,2016,12/21/2016,2571
STUDENT,2016,12/22/2016,2351
STUDENT,2016,12/23/2016,2681
STUDENT,2016,12/24/2016,1734
STUDENT,2016,12/25/2016,270
STUDENT,2016,12/26/2016,2056
STUDENT,2016,12/27/2016,1654
STUDENT,2016,12/28/2016,1700
STUDENT,2016,12/29/2016,1983
STUDENT,2016,12/30/2016,2252
STUDENT,2016,12/31/2016,1892
STUDENT,2016,1/1/2017,2074
STUDENT,2016,1/2/2017,4603
STUDENT,2016,1/3/2017,5101
STUDENT,2016,1/4/2017,4696
STUDENT,2016,1/5/2017,4191
STUDENT,2016,1/6/2017,3940
STUDENT,2016,1/7/2017,4652
STUDENT,2016,1/8/2017,4697
STUDENT,2016,1/9/2017,3997
STUDENT,2016,1/10/2017,4219
STUDENT,2016,1/11/2017,4442
STUDENT,2016,1/12/2017,5182
STUDENT,2016,1/13/2017,5280
STUDENT,2016,1/14/2017,4396
STUDENT,2016,1/15/2017,4653
STUDENT,2016,1/16/2017,5026
STUDENT,2016,1/17/2017,4976
STUDENT,2016,1/18/2017,4557
STUDENT,2016,1/19/2017,4297
STUDENT,2016,1/20/2017,4409
STUDENT,2016,1/21/2017,4177
STUDENT,2016,1/22/2017,5097
STUDENT,2016,1/23/2017,4368
STUDENT,2016,1/24/2017,4232
STUDENT,2016,1/25/2017,4652
STUDENT,2016,1/26/2017,3944
STUDENT,2016,1/27/2017,4692
STUDENT,2016,1/28/2017,4121
STUDENT,2017,1/29/2017,5481
STUDENT,2017,1/30/2017,4517
STUDENT,2017,1/31/2017,5643
STUDENT,2017,2/1/2017,5286
STUDENT,2017,2/2/2017,4854
STUDENT,2017,2/3/2017,5210
STUDENT,2017,2/4/2017,4418
STUDENT,2017,2/5/2017,4792
STUDENT,2017,2/6/2017,4914
STUDENT,2017,2/7/2017,4046
STUDENT,2017,2/8/2017,5048
STUDENT,2017,2/9/2017,4158
STUDENT,2017,2/10/2017,4695
STUDENT,2017,2/11/2017,5033
STUDENT,2017,2/12/2017,5400
STUDENT,2017,2/13/2017,4806
STUDENT,2017,2/14/2017,5543
STUDENT,2017,2/15/2017,4833
STUDENT,2017,2/16/2017,5032
STUDENT,2017,2/17/2017,4719
STUDENT,2017,2/18/2017,3998
STUDENT,2017,2/19/2017,4594
STUDENT,2017,2/20/2017,4534
STUDENT,2017,2/21/2017,3741
STUDENT,2017,2/22/2017,4423
STUDENT,2017,2/23/2017,4676
STUDENT,2017,2/24/2017,4375
STUDENT,2017,2/25/2017,4284
STUDENT,2017,2/26/2017,5012
STUDENT,2017,2/27/2017,4537
STUDENT,2017,2/28/2017,4834
STUDENT,2017,3/1/2017,5015
STUDENT,2017,3/2/2017,4899
STUDENT,2017,3/3/2017,4606
STUDENT,2017,3/4/2017,4141
STUDENT,2017,3/5/2017,5031
STUDENT,2017,3/6/2017,4108
STUDENT,2017,3/7/2017,4376
STUDENT,2017,3/8/2017,4197
STUDENT,2017,3/9/2017,4039
STUDENT,2017,3/10/2017,4251
STUDENT,2017,3/11/2017,4720
STUDENT,2017,3/12/2017,5048
STUDENT,2017,3/13/2017,4825
STUDENT,2017,3/14/2017,4406
STUDENT,2017,3/15/2017,5112
STUDENT,2017,3/16/2017,4813
STUDENT,2017,3/17/2017,5217
STUDENT,2017,3/18/2017,4678
STUDENT,2017,3/19/2017,5585
STUDENT,2017,3/20/2017,4932
STUDENT,2017,3/21/2017,4536
STUDENT,2017,3/22/2017,4567
STUDENT,2017,3/23/2017,4284
STUDENT,2017,3/24/2017,4742
STUDENT,2017,3/25/2017,4248
STUDENT,2017,3/26/2017,5402
STUDENT,2017,3/27/2017,4762
STUDENT,2017,3/28/2017,4562
STUDENT,2017,3/29/2017,5470
STUDENT,2017,3/30/2017,5289
STUDENT,2017,3/31/2017,5810
STUDENT,2017,4/1/2017,5147
STUDENT,2017,4/2/2017,5807
STUDENT,2017,4/3/2017,4625
STUDENT,2017,4/4/2017,4983
STUDENT,2017,4/5/2017,4566
STUDENT,2017,4/6/2017,4769
STUDENT,2017,4/7/2017,5083
STUDENT,2017,4/8/2017,5104
STUDENT,2017,4/9/2017,5545
STUDENT,2017,4/10/2017,4329
STUDENT,2017,4/11/2017,4417
STUDENT,2017,4/12/2017,4726
STUDENT,2017,4/13/2017,4865
STUDENT,2017,4/14/2017,5481
STUDENT,2017,4/15/2017,4586
STUDENT,2017,4/16/2017,5681
STUDENT,2017,4/17/2017,5270
STUDENT,2017,4/18/2017,4898
STUDENT,2017,4/19/2017,4465
STUDENT,2017,4/20/2017,4708
STUDENT,2017,4/21/2017,5348
STUDENT,2017,4/22/2017,4413
STUDENT,2017,4/23/2017,5376
STUDENT,2017,4/24/2017,4678
STUDENT,2017,4/25/2017,4533
STUDENT,2017,4/26/2017,4538
STUDENT,2017,4/27/2017,4791
STUDENT,2017,4/28/2017,5709
STUDENT,2017,4/29/2017,4299
STUDENT,2017,4/30/2017,5368
STUDENT,2017,5/1/2017,5228
STUDENT,2017,5/2/2017,4739
STUDENT,2017,5/3/2017,4533
STUDENT,2017,5/4/2017,4369
STUDENT,2017,5/5/2017,5086
STUDENT,2017,5/6/2017,4629
STUDENT,2017,5/7/2017,4402
STUDENT,2017,5/8/2017,4806
STUDENT,2017,5/9/2017,4750
STUDENT,2017,5/10/2017,4455
STUDENT,2017,5/11/2017,4513
STUDENT,2017,5/12/2017,5590
STUDENT,2017,5/13/2017,4967
STUDENT,2017,5/14/2017,5000
STUDENT,2017,5/15/2017,5337
STUDENT,2017,5/16/2017,5021
STUDENT,2017,5/17/2017,4841
STUDENT,2017,5/18/2017,4732
STUDENT,2017,5/19/2017,5296
STUDENT,2017,5/20/2017,4578
STUDENT,2017,5/21/2017,5461
STUDENT,2017,5/22/2017,4698
STUDENT,2017,5/23/2017,4318
STUDENT,2017,5/24/2017,4554
STUDENT,2017,5/25/2017,4660
STUDENT,2017,5/26/2017,5204
STUDENT,2017,5/27/2017,4042
STUDENT,2017,5/28/2017,4369
STUDENT,2017,5/29/2017,4464
STUDENT,2017,5/30/2017,4545
STUDENT,2017,5/31/2017,5535
STUDENT,2017,6/1/2017,5236
STUDENT,2017,6/2/2017,5573
STUDENT,2017,6/3/2017,5077
STUDENT,2017,6/4/2017,5547
STUDENT,2017,6/5/2017,4908
STUDENT,2017,6/6/2017,4608
STUDENT,2017,6/7/2017,4514
STUDENT,2017,6/8/2017,4502
STUDENT,2017,6/9/2017,5594
STUDENT,2017,6/10/2017,4955
STUDENT,2017,6/11/2017,5879
STUDENT,2017,6/12/2017,4824
STUDENT,2017,6/13/2017,4733
STUDENT,2017,6/14/2017,5224
STUDENT,2017,6/15/2017,5440
STUDENT,2017,6/16/2017,5741
STUDENT,2017,6/17/2017,5281
STUDENT,2017,6/18/2017,5723
STUDENT,2017,6/19/2017,4877
STUDENT,2017,6/20/2017,4414
STUDENT,2017,6/21/2017,4528
STUDENT,2017,6/22/2017,4833
STUDENT,2017,6/23/2017,5121
STUDENT,2017,6/24/2017,4777
STUDENT,2017,6/25/2017,5656
STUDENT,2017,6/26/2017,5080
STUDENT,2017,6/27/2017,4497
STUDENT,2017,6/28/2017,4764
STUDENT,2017,6/29/2017,5101
STUDENT,2017,6/30/2017,5366
STUDENT,2017,7/1/2017,4324
STUDENT,2017,7/2/2017,4674
STUDENT,2017,7/3/2017,5507
STUDENT,2017,7/4/2017,4557
STUDENT,2017,7/5/2017,4724
STUDENT,2017,7/6/2017,4596
STUDENT,2017,7/7/2017,4481
STUDENT,2017,7/8/2017,4501
STUDENT,2017,7/9/2017,5048
STUDENT,2017,7/10/2017,4360
STUDENT,2017,7/11/2017,4281
STUDENT,2017,7/12/2017,4108
STUDENT,2017,7/13/2017,5578
STUDENT,2017,7/14/2017,5732
STUDENT,2017,7/15/2017,5860
STUDENT,2017,7/16/2017,5633
STUDENT,2017,7/17/2017,5371
STUDENT,2017,7/18/2017,5140
STUDENT,2017,7/19/2017,5115
STUDENT,2017,7/20/2017,4635
STUDENT,2017,7/21/2017,5222
STUDENT,2017,7/22/2017,4750
STUDENT,2017,7/23/2017,5575
STUDENT,2017,7/24/2017,4695
STUDENT,2017,7/25/2017,4987
STUDENT,2017,7/26/2017,4858
STUDENT,2017,7/27/2017,4530
STUDENT,2017,7/28/2017,5330
STUDENT,2017,7/29/2017,5362
STUDENT,2017,7/30/2017,6449
STUDENT,2017,7/31/2017,5010
STUDENT,2017,8/1/2017,5289
STUDENT,2017,8/2/2017,4803
STUDENT,2017,8/3/2017,4602
STUDENT,2017,8/4/2017,5006
STUDENT,2017,8/5/2017,5185
UNIFORM,2016,1/31/2016,300
UNIFORM,2016,2/1/2016,948
UNIFORM,2016,2/2/2016,926
UNIFORM,2016,2/3/2016,838
UNIFORM,2016,2/4/2016,904
UNIFORM,2016,2/5/2016,733
UNIFORM,2016,2/6/2016,628
UNIFORM,2016,2/7/2016,235
UNIFORM,2016,2/8/2016,727
UNIFORM,2016,2/9/2016,936
UNIFORM,2016,2/10/2016,873
UNIFORM,2016,2/11/2016,982
UNIFORM,2016,2/12/2016,638
UNIFORM,2016,2/13/2016,451
UNIFORM,2016,2/14/2016,219
UNIFORM,2016,2/15/2016,154
UNIFORM,2016,2/16/2016,945
UNIFORM,2016,2/17/2016,1020
UNIFORM,2016,2/18/2016,1155
UNIFORM,2016,2/19/2016,732
UNIFORM,2016,2/20/2016,512
UNIFORM,2016,2/21/2016,187
UNIFORM,2016,2/22/2016,787
UNIFORM,2016,2/23/2016,809
UNIFORM,2016,2/24/2016,903
UNIFORM,2016,2/25/2016,851
UNIFORM,2016,2/26/2016,710
UNIFORM,2016,2/27/2016,545
UNIFORM,2016,2/28/2016,252
UNIFORM,2016,2/29/2016,950
UNIFORM,2016,3/1/2016,934
UNIFORM,2016,3/2/2016,1049
UNIFORM,2016,3/3/2016,1150
UNIFORM,2016,3/4/2016,814
UNIFORM,2016,3/5/2016,567
UNIFORM,2016,3/6/2016,365
UNIFORM,2016,3/7/2016,876
UNIFORM,2016,3/8/2016,967
UNIFORM,2016,3/9/2016,999
UNIFORM,2016,3/10/2016,1007
UNIFORM,2016,3/11/2016,820
UNIFORM,2016,3/12/2016,503
UNIFORM,2016,3/13/2016,287
UNIFORM,2016,3/14/2016,1122
UNIFORM,2016,3/15/2016,1144
UNIFORM,2016,3/16/2016,1002
UNIFORM,2016,3/17/2016,1071
UNIFORM,2016,3/18/2016,786
UNIFORM,2016,3/19/2016,650
UNIFORM,2016,3/20/2016,319
UNIFORM,2016,3/21/2016,1127
UNIFORM,2016,3/22/2016,1097
UNIFORM,2016,3/23/2016,1006
UNIFORM,2016,3/24/2016,1292
