loc,order_nbr,item
191,18959938,10939538
437,18958215,10939538
437,18958215,10071580
440,18958225,10939538
440,18958225,10071580
745,18959936,10939538
780,18959939,10939538
780,18959939,10071580
10,18911642,9611320
10,18911642,10758805
10,18911642,10758806
16,18911642,9611320
16,18911642,10758805
16,18911642,10758806
34,18911642,9611320
34,18911642,10758805
34,18911642,10758806
93,18911642,9611320
93,18911642,10758805
93,18911642,10758806
110,18911640,9611320
110,18911640,10758805
110,18911640,10758806
138,18912962,9675899
164,18911640,9611320
164,18911640,10758805
164,18911640,10758806
169,18911640,9611320
169,18911640,10758805
169,18911640,10758806
191,18911640,9611320
191,18911640,10758805
191,18911640,10758806
263,18911640,9611320
263,18911640,10758805
263,18911640,10758806
292,18911647,9611320
292,18911647,10758805
292,18911647,10758806
335,18911647,9611320
335,18911647,10758805
335,18911647,10758806
366,18911647,9611320
366,18911647,10758805
366,18911647,10758806
393,18911647,9611320
393,18911647,10758805
393,18911647,10758806
407,18911647,9611320
407,18911647,10758805
407,18911647,10758806
437,18945570,10590344
437,18910709,10232058
440,18945568,10445512
440,18945570,10590344
440,18911533,9611320
440,18911533,10758805
440,18911533,10758806
440,18910709,10232058
464,18945568,10445512
464,18910709,10232058
490,18945568,10445512
490,18910709,10232058
496,18911533,9611320
496,18911533,10758805
496,18911533,10758806
638,18912962,13523
638,18912962,9675899
650,18912962,9675899
706,18912962,13523
706,18912962,9675899
720,18911647,9611320
720,18911647,10758805
720,18911647,10758806
745,18911642,9611320
745,18911642,10758805
745,18911642,10758806
751,18911642,9611320
751,18911642,10758805
751,18911642,10758806
780,18911640,10758805
780,18911640,10758806
9831,18960801,6930661
9831,18960801,7006630
9841,18960803,6930661
9841,18960803,7006630
9931,18960810,6930661
9931,18960810,7006630
9941,18960807,6930661
9941,18960807,7006630
9951,18960804,6930661
9951,18960804,7006630
9971,18960810,6930661
9971,18960810,7006630
9980,18911569,9611320
9980,18911569,10758805
9980,18911569,10758806
9981,18960807,6930661
9981,18960807,7006630
9991,18960807,6930661
9991,18960807,7006630
164,18934548,10232058
169,18934548,10232058
292,18934551,10232058
335,18934551,10232058
366,18934551,10232058
393,18934551,10232058
407,18934551,10232058
437,18934487,10559161
440,18934487,10559161
464,18934487,10559161
490,18934487,10559161
720,18934551,10232058
10,18466941,10232058
16,18466941,10232058
34,18466941,10232058
745,18466941,10232058
10,18911625,868799
10,18912899,10347266
10,18947918,10035987
10,18947918,10460775
10,18948049,10322081
10,18948049,10519965
10,18948049,10881332
16,18911625,868799
16,18912899,10347266
16,18947918,10035987
16,18948049,10322081
16,18948049,10519965
16,18948049,10881332
34,18911625,868799
34,18912899,10347266
34,18947918,10035987
34,18947918,10460775
34,18948049,10322081
34,18948049,10519965
34,18948049,10881332
93,18911625,868799
93,18912899,10347266
93,18947918,10035987
93,18947918,10460775
93,18948049,10322081
93,18948049,10519965
93,18948049,10881332
110,18911637,868799
110,18912896,10347266
110,18948044,10322081
110,18948044,10519965
110,18948044,10881332
164,18912896,10347266
164,18947916,10035987
164,18947916,10460775
164,18948044,10322081
164,18948044,10519965
164,18948044,10881332
169,18911637,868799
169,18912896,10347266
169,18947916,10035987
169,18947916,10460775
169,18948044,10322081
169,18948044,10519965
169,18948044,10881332
191,18912896,10347266
191,18947916,10035987
191,18947916,10460775
191,18948044,10322081
191,18948044,10519965
191,18948044,10881332
263,18911637,868799
263,18912896,10347266
263,18947916,10035987
263,18947916,10460775
263,18948044,10322081
263,18948044,10519965
263,18948044,10881332
292,18911652,868799
292,18947919,10035987
292,18947919,10460775
292,18948051,10322081
292,18948051,10519965
292,18948051,10881332
335,18947919,10035987
335,18947919,10460775
335,18948051,10322081
335,18948051,10519965
335,18948051,10881332
366,18911652,868799
366,18912903,10347266
366,18947919,10460775
366,18948051,10322081
366,18948051,10881332
393,18911652,868799
393,18947919,10035987
393,18948051,10322081
393,18948051,10519965
393,18948051,10881332
407,18911652,868799
407,18912903,10347266
407,18947919,10035987
407,18948051,10322081
407,18948051,10519965
407,18948051,10881332
440,18945222,10460775
440,18945356,10322081
440,18945356,10519965
440,18945356,10881332
490,18945222,10035987
490,18945356,10322081
490,18945356,10519965
490,18945356,10881332
496,18945222,10035987
496,18945222,10460775
496,18945356,10881332
650,18945167,10035987
650,18945167,10460775
650,18945311,10322081
650,18945311,10519965
650,18945311,10881332
650,18982549,10939538
650,18982549,10939572
716,18945167,10035987
716,18945167,10460775
716,18945311,10322081
716,18945311,10519965
716,18945311,10881332
720,18911652,868799
720,18947919,10035987
720,18947919,10460775
720,18948051,10322081
720,18948051,10519965
720,18948051,10881332
745,18911625,868799
745,18912899,10347266
745,18947918,10035987
745,18947918,10460775
745,18948049,10322081
745,18948049,10519965
745,18948049,10881332
751,18947918,10035987
751,18947918,10460775
751,18948049,10322081
751,18948049,10519965
751,18948049,10881332
780,18947916,10460775
780,18948044,10322081
780,18948044,10519965
780,18948044,10881332
9830,18939908,10436646
9830,18939908,10883307
9831,18945675,10758806
9841,18945686,10758806
9850,18939757,10788871
9850,18939762,10436646
9850,18939762,10883307
9900,18939906,10436646
9900,18939906,10883307
9920,18939767,10788871
9920,18939767,10788880
9920,18939770,9501723
9920,18939770,9655124
9920,18939770,10436646
9920,18939770,10436665
9920,18939770,10760867
9920,18939770,10760880
9920,18939770,10883307
9930,18912925,10347266
9940,18939748,10436646
9940,18939748,10883307
9951,18945666,10758806
9970,18912925,10347266
9980,18939748,10436646
9980,18939748,10760867
9980,18939748,10760880
9980,18939748,10883307
9980,18945292,10035987
9980,18945292,10460775
9980,18945440,10322081
9980,18945440,10519965
9980,18945440,10881332
9980,18945696,10758806
9850,18939998,10747020
9920,18940003,10747020
9980,18939989,10747020
9990,18939974,7124273
5,18912755,10719831
10,18911404,10939611
10,18911404,10939615
10,18911404,10939861
10,18911404,10939910
10,18911404,10939967
10,18911404,10939997
10,18911404,10940008
10,18911404,10940010
10,18911404,10940012
10,18960824,9291793
10,18960995,9730009
10,18960489,4683569
10,18960489,5057239
10,18960489,5057270
10,18960536,9898702
10,18860037,10450420
10,18860037,10450424
10,18875751,10924374
10,18948005,5948330
10,18949670,10395566
10,18949670,10779970
10,18912755,10719831
10,18830536,10899439
10,18830536,10899461
10,18830536,10899470
10,18830536,10899476
10,18875323,10899439
10,18875323,10899461
10,18875323,10899470
10,18875323,10899476
10,18960697,10559189
10,18960697,10559290
10,18960730,10857034
10,18960854,10559713
10,18960854,10559717
10,18961180,10433758
10,18961698,10443336
10,18967197,10878924
10,18977320,10889496
10,18977374,9611320
10,18977374,10758806
10,18977403,10405567
10,18977403,10407469
10,18659693,9563286
16,18911404,10939611
16,18911404,10939615
16,18911404,10939861
16,18911404,10939910
16,18911404,10939967
16,18911404,10939997
16,18911404,10940008
16,18911404,10940010
16,18911404,10940012
16,18960824,9291793
16,18960489,4683569
16,18960489,5057270
16,18860037,10450420
16,18860037,10450424
16,18875751,10924374
16,18948005,5948330
16,18949670,10395566
16,18949670,10779970
16,18912755,10719831
16,18960697,10559189
16,18960697,10559290
16,18960730,10857034
16,18961180,10433758
16,18961698,10443336
16,18967197,10878924
16,18977320,10889496
16,18977374,9611320
16,18977374,10758806
16,18977403,10405567
16,18977403,10407469
16,18659693,9563286
16,18830536,10899439
16,18830536,10899461
16,18830536,10899470
16,18830536,10899476
16,18875323,10899439
16,18875323,10899470
16,18875323,10899476
33,18912755,10719831
34,18911404,10939611
34,18911404,10939615
34,18911404,10939861
34,18911404,10939910
34,18911404,10939967
34,18911404,10939997
34,18911404,10940008
34,18911404,10940010
34,18911404,10940012
34,18960824,9291793
34,18960995,9730009
34,18960489,4683569
34,18960489,4971799
34,18960489,5057239
34,18960489,5057270
34,18860037,10450420
34,18860037,10450424
34,18875751,10924374
34,18948005,5948330
34,18949670,10395566
34,18949670,10779970
34,18912755,10719831
34,18960697,10559189
34,18960697,10559290
34,18960730,10857034
34,18960854,10559717
34,18961180,10433758
34,18961698,10443336
34,18967197,10878924
34,18977320,10889496
34,18977374,9611320
34,18977374,10758806
34,18977403,10405567
34,18977403,10407469
34,18659693,9563286
34,18830536,10899439
34,18830536,10899461
34,18830536,10899470
34,18830536,10899476
34,18875323,10899439
34,18875323,10899470
34,18875323,10899476
55,18911404,10939611
55,18911404,10939615
55,18911404,10939861
55,18911404,10939910
55,18911404,10939967
55,18911404,10939997
55,18911404,10940008
55,18911404,10940010
55,18911404,10940012
55,18875751,10924374
55,18960697,10559189
55,18960697,10559290
55,18961698,10443336
55,18659693,9563286
67,18911404,10939611
67,18911404,10939615
67,18911404,10939861
67,18911404,10939910
67,18911404,10939967
67,18911404,10939997
67,18911404,10940008
67,18911404,10940010
67,18911404,10940012
67,18875751,10924374
67,18960697,10559189
67,18960697,10559290
67,18961698,10443336
67,18659693,9563286
93,18911404,10939611
93,18911404,10939615
93,18911404,10939861
93,18911404,10939910
93,18911404,10939967
93,18911404,10939997
93,18911404,10940008
93,18911404,10940010
93,18911404,10940012
93,18960824,9291793
93,18960995,9730009
93,18960489,4683569
93,18960489,4971799
93,18960489,5057270
93,18960536,9898702
93,18860037,10450420
93,18860037,10450424
93,18875751,10924374
93,18948005,5948330
93,18949670,10395566
93,18949670,10779970
93,18912755,10719831
93,18960697,10559189
93,18960697,10559290
93,18960730,10857034
93,18960854,10559713
93,18961180,10433758
93,18961180,10433775
93,18961698,10443336
93,18977320,10889496
93,18977374,10758806
93,18977403,10405567
93,18659693,9563286
93,18830536,10899439
93,18830536,10899461
93,18830536,10899470
93,18830536,10899476
93,18875323,10899439
93,18875323,10899470
93,18875323,10899476
110,18960846,9291793
110,18960989,9730009
110,18960490,4683569
110,18960490,5057270
110,18860081,10450420
110,18860081,10450424
110,18875759,10924374
110,18948010,5948330
110,18949660,10395566
110,18949660,10779970
110,18912752,10719831
110,18960703,10559189
110,18960732,10857034
110,18960944,10559713
110,18960944,10559717
110,18961182,10433758
110,18961182,10433775
110,18961701,10443336
110,18911404,10939611
110,18911404,10939615
110,18911404,10939861
110,18911404,10939910
110,18911404,10939967
110,18911404,10939997
110,18911404,10940008
110,18911404,10940010
110,18911404,10940012
110,18977180,5697801
110,18977180,10465080
110,18977343,10321875
110,18659701,9563286
110,18830536,10899439
110,18830536,10899461
110,18830536,10899470
110,18830536,10899476
110,18875323,10899439
110,18875323,10899470
110,18875323,10899476
138,18911404,10939611
138,18911404,10939615
138,18911404,10939861
138,18911404,10939910
138,18911404,10939967
138,18911404,10939997
138,18911404,10940008
138,18911404,10940010
138,18911404,10940012
138,18961343,10443336
138,18659714,9563286
138,18875323,10899439
138,18875323,10899461
138,18875323,10899470
138,18875323,10899476
161,18912752,10719831
164,18960846,9291793
164,18960989,9730009
164,18960490,4683569
164,18960490,5057270
164,18860081,10450420
164,18860081,10450424
164,18875759,10924374
164,18948010,5948330
164,18960703,10559189
164,18960703,10559290
164,18960732,10857034
164,18960944,10559713
164,18960944,10559717
164,18961182,10433758
164,18961701,10443336
164,18911404,10939611
164,18911404,10939615
164,18911404,10939861
164,18911404,10939910
164,18911404,10939967
164,18911404,10939997
164,18911404,10940008
164,18911404,10940010
164,18911404,10940012
164,18977180,5697801
164,18977180,10465080
164,18977343,10321875
164,18659701,9563286
164,18830536,10899439
164,18830536,10899461
164,18830536,10899470
164,18830536,10899476
164,18875323,10899439
164,18875323,10899470
164,18875323,10899476
169,18960846,9291793
169,18960989,9730009
169,18960490,4683569
169,18960490,4971799
169,18960490,5057270
169,18860081,10450420
169,18860081,10450424
169,18875759,10924374
169,18948010,5948330
169,18949660,10395566
169,18949660,10779970
169,18912752,10719831
169,18960703,10559189
169,18960703,10559290
169,18960732,10857034
169,18961182,10433758
169,18961182,10433775
169,18961701,10443336
169,18911404,10939611
169,18911404,10939615
169,18911404,10939861
169,18911404,10939910
169,18911404,10939967
169,18911404,10939997
169,18911404,10940008
169,18911404,10940010
169,18911404,10940012
169,18977180,5697801
169,18977180,10465080
169,18977343,10321875
169,18659701,9563286
169,18830536,10899439
169,18830536,10899461
169,18830536,10899470
169,18830536,10899476
169,18875323,10899439
169,18875323,10899470
169,18875323,10899476
191,18960846,9291793
191,18960490,4683569
191,18960490,4971799
191,18960490,5057239
191,18960490,5057270
191,18860081,10450420
191,18860081,10450424
191,18875759,10924374
191,18948010,5948330
191,18949660,10395566
191,18949660,10779970
191,18912752,10719831
191,18960703,10559189
191,18960703,10559290
191,18960732,10857034
191,18960944,10559713
191,18960944,10559717
191,18961182,10433758
191,18961701,10443336
191,18911404,10939611
191,18911404,10939615
191,18911404,10939861
191,18911404,10939910
191,18911404,10939967
191,18911404,10939997
191,18911404,10940008
191,18911404,10940010
191,18911404,10940012
191,18977180,5697801
